mp_id,imp_kwh,imp_days,imp_night_kwh,exp_kwh,exp_days,exp_midday_days,best_summer_days,best_summer_midday_days,peak_slot_med
155893,2074.2730140686035,546,110.23499965667725,0.0,546,0,0,0,
155894,2064.190010070801,546,161.66800141334534,0.0,546,0,0,0,
155895,1703.706039428711,546,106.19799947738647,0.0,546,0,0,0,
155896,10107.058868408203,546,1230.9169921875,0.3340000016614795,546,0,0,0,40.5
155897,12300.438934326172,546,1733.4619846343994,0.0,546,0,0,0,
155912,9461.719146728516,546,1128.215000152588,0.0,546,0,0,0,
155916,6046.234939575195,546,203.544997215271,0.0,546,0,0,0,
156241,7341.498008728027,546,1259.5200004577637,0.0,546,0,0,0,
157270,967.7890167236328,546,31.345000743865967,0.0,546,0,0,0,
157272,1303.5339813232422,546,68.50799989700317,0.005000000353902578,546,0,0,0,44.0
157273,1126.7520027160645,546,120.36600065231323,0.0,546,0,0,0,
157451,3776.6730575561523,546,396.28700065612793,0.0,546,0,0,0,
157557,3829.6500549316406,546,931.359001159668,0.0,546,0,0,0,
157567,4703.555023193359,546,563.7679977416992,0.0,546,0,0,0,
158179,13897.731048583984,546,1790.9230499267578,3566.254961013794,546,178,92,91,53.0
158184,3186.335983276367,546,394.08199977874756,0.0,546,0,0,0,
158185,7904.745910644531,546,727.1399993896484,0.0,546,0,0,0,
158186,463.3500003814697,546,37.80299997329712,0.0,546,0,0,0,
158188,3451.584991455078,546,596.4379959106445,0.0,546,0,0,0,
158312,6021.374053955078,546,933.0269889831543,0.0,546,0,0,0,
158368,1616.2350039482117,546,98.29700058698654,0.0,546,0,0,0,
160054,2028.8529815673828,546,213.36999893188477,0.0,546,0,0,0,
161081,4474.831085205078,546,524.3530082702637,0.0,546,0,0,0,
161256,1063.1619834899902,546,55.14200043678284,0.0,546,0,0,0,
161267,1697.865966796875,546,150.8670039176941,0.0,546,0,0,0,
161441,298.80699920654297,546,20.07200026512146,0.0,546,0,0,0,
161444,2761.6389770507812,546,413.5460033416748,0.0,546,0,0,0,
161496,2.4180000238120556,546,0.0,0.0,546,0,0,0,
161518,421.8390064239502,546,19.662999749183655,0.0,546,0,0,0,
161542,3272.1280670166016,546,649.0960006713867,0.0,546,0,0,0,
161599,7073.310119628906,546,827.6310043334961,0.0,546,0,0,0,
161702,47.787998497486115,546,3.667999716475606,771.1820011138916,546,25,92,10,50.0
163138,519.0160064697266,546,40.63800096511841,0.0,546,0,0,0,
164113,118.32499842904508,546,3.177999973297119,0.0,546,0,0,0,
164262,1646.0050201416016,546,217.15299797058105,0.0,546,0,0,0,
164637,53.094000682234764,546,5.29500013589859,0.0,546,0,0,0,
164658,255.5659990310669,546,50.58300197124481,2906.7149624824524,546,118,92,90,49.0
164688,1479.9649963378906,546,106.05100059509277,0.0,546,0,0,0,
164715,1131.1420059204102,546,114.79399943351746,102.06600147485733,546,55,92,44,49.0
164720,445.00100898742676,546,44.793999671936035,0.0,546,0,0,0,
164723,6156.877014160156,546,295.052001953125,0.0,546,0,0,0,
164730,2225.561004638672,546,200.61299896240234,0.0,546,0,0,0,
164745,244.6319990158081,546,17.983999371528625,0.0,546,0,0,0,
165090,1344.736985206604,546,131.1180019378662,44.338998794555664,546,18,92,14,58.75
167305,1317.3679809570312,546,82.31099939346313,0.0,546,0,0,0,
168909,1447.2040100097656,546,85.24099922180176,0.0,546,0,0,0,
170374,7.521000146865845,546,1.692000150680542,2436.6920776367188,546,36,92,36,50.0
170454,377.8260040283203,546,27.736000061035156,0.0,546,0,0,0,
170455,601.630989074707,546,32.24899983406067,0.0,546,0,0,0,
170456,91.40099716186523,546,26.093000411987305,0.0,546,0,0,0,
170457,282.8330078125,546,25.069000244140625,0.0,546,0,0,0,
170587,185.42500686645508,546,12.80299997329712,0.0,546,0,0,0,
170777,531.8159942626953,546,89.66699981689453,0.0,546,0,0,0,
170779,373.79200744628906,546,42.148000717163086,0.0,546,0,0,0,
170780,465.4330139160156,546,48.54400062561035,2.28000009059906,546,0,0,0,54.75
170781,1012.3499755859375,546,92.42799758911133,337.42298889160156,546,57,92,57,49.0
171450,200.10000610351562,546,14.660999774932861,0.0,546,0,0,0,
173208,158.5749969482422,546,13.493000030517578,0.0,546,0,0,0,
173928,84.15799713134766,546,9.07800006866455,0.0,546,0,0,0,
3393,7168.254898071289,546,998.2199954986572,0.0,546,0,0,0,
4548,3428.3209838867188,546,255.42299795150757,0.0,546,0,0,0,
62006,239474.0047607422,546,29414.66714477539,243733.33923339844,546,485,123,123,49.0
85250,207.42099809646606,546,38.5880012512207,6406.28125,546,123,92,91,48.0
127617,2871.3939657211304,518,141.05300310254097,11878.226027265191,518,343,123,119,50.0
127618,25111.028106689453,518,4262.1820068359375,30489.460083007812,518,492,123,123,50.5
127619,62.87000226974487,518,14.959001541137695,74427.59344482422,518,512,123,123,48.0
127620,24805.025146484375,518,3960.266975402832,3.811000037007034,518,0,0,0,51.0
127621,3682.753951072693,518,373.85899528861046,11507.652585983276,518,398,123,119,46.0
127622,4965.609954833984,518,283.76799869537354,42.11299907648936,518,9,123,5,45.0
127624,69172.87512207031,518,6810.209991455078,0.09200000378768891,518,0,0,0,51.25
127626,6037.133979797363,518,814.2999992370605,913.4989967346191,518,364,123,113,48.0
127627,14158.71890258789,518,1007.1660141944885,10744.18994140625,518,478,123,123,50.0
127628,12076.984161376953,518,2059.865993499756,16292.041803359985,518,427,123,120,48.5
127629,9097.330963134766,518,1213.3269863128662,17777.23830795288,518,490,123,123,49.0
127630,46928.4208984375,518,2174.5770111083984,0.0,518,0,0,0,
127631,0.1600000038743019,518,0.0,192769.59301757812,518,513,123,123,48.0
127633,0.0,518,0.0,0.0,518,0,0,0,
127644,1594.4320240020752,518,133.5900001525879,0.0,518,0,0,0,
127645,9791.699920654297,518,1394.6430072784424,0.0,518,0,0,0,
127648,2475.888984680176,518,156.83999919891357,0.0,518,0,0,0,
127649,1105.2060012817383,518,61.694000482559204,0.0,518,0,0,0,
127650,9027.307962417603,518,579.1210005283356,0.0,518,0,0,0,
127651,1605.8070068359375,518,47.76599979400635,0.0,518,0,0,0,
127652,18423.02735900879,518,2370.331018447876,0.0,518,0,0,0,
127656,6467.480987548828,518,1641.5780048370361,0.0,518,0,0,0,
127657,5011.571929931641,518,207.53100109100342,0.0,518,0,0,0,
127660,9264.155082702637,518,1488.3679900169373,0.0,518,0,0,0,
127661,1827.8879890441895,518,180.6669945716858,0.0,518,0,0,0,
127662,3932.512008666992,518,198.9709987640381,0.0,518,0,0,0,
127668,14560.459144592285,518,4895.817059755325,0.0,518,0,0,0,
127669,2541.227005004883,518,284.2130002975464,0.0,518,0,0,0,
127671,6031.3990478515625,518,195.88299751281738,0.0,518,0,0,0,
127673,26.482000648975372,518,3.5000000447034836,0.0,518,0,0,0,
127674,2188.827018737793,518,151.1330008506775,0.0,518,0,0,0,
127675,1790.4909973144531,518,196.98799991607666,5.198000073432922,518,0,0,0,38.0
127676,23320.984130859375,518,2126.8019828796387,0.0,518,0,0,0,
127677,2834.2020111083984,518,166.99999904632568,0.0,518,0,0,0,
127678,2406.6140365600586,518,175.80099773406982,0.0,518,0,0,0,
127679,2390.6260147094727,518,165.77000045776367,0.0,518,0,0,0,
127680,8214.140151977539,518,520.3170013427734,0.0,518,0,0,0,
127681,2836.748031616211,518,111.78599882125854,0.0,518,0,0,0,
127685,15490.790130615234,518,1907.4720039367676,4248.974978923798,518,406,123,118,48.0
127686,12962.012115478516,518,1959.8989906311035,31864.442909240723,518,493,123,123,49.0
127687,1218.561996459961,518,185.9749994277954,12570.844009399414,518,498,123,123,54.0
127688,34.163002252578735,518,9.44800090789795,26382.205169677734,518,510,123,123,50.0
127689,32.55100166797638,518,9.411001026630402,26938.88394165039,518,510,123,123,50.0
127690,30.904001355171204,518,8.936000764369965,26819.016815185547,518,510,123,123,50.0
127691,29.245001435279846,518,8.082000762224197,27421.729095458984,518,510,123,123,50.0
127692,32.566001296043396,518,9.418000876903534,27840.558044433594,518,510,123,123,50.0
127693,134.3600035905838,518,11.930000513792038,27095.274963378906,518,509,123,123,49.0
127694,27.123000979423523,518,7.629000753164291,27157.18280029297,518,511,123,123,49.0
127695,24.70400106906891,518,7.161000579595566,26956.525115966797,518,511,123,123,49.0
127696,2711.54500579834,518,226.35400199890137,0.0,518,0,0,0,
127697,1390.1810035705566,518,66.72999906539917,0.0,518,0,0,0,
127698,2.659000039100647,518,0.0,1656.7620067596436,518,458,123,123,45.0
127700,5005.67005777359,518,638.6979987844825,5223.048910140991,518,355,123,110,49.0
127701,2704.4010047912598,518,221.08599996566772,0.0,518,0,0,0,
127702,5516.339996337891,518,1401.6879920959473,0.0,518,0,0,0,
127703,4724.112030029297,518,1244.83500289917,0.0,518,0,0,0,
127704,8869.708068847656,518,690.549991607666,0.0,518,0,0,0,
127705,17696.916137695312,518,1274.822992324829,0.0,518,0,0,0,
127706,4504.07194519043,518,885.4439926147461,0.0,518,0,0,0,
127707,7787.684967041016,518,687.2140045166016,0.0,518,0,0,0,
127708,2283.544979095459,518,461.5259954929352,0.0,518,0,0,0,
127713,21165.378051757812,518,3772.4340324401855,0.0,518,0,0,0,
127720,2523.93701171875,518,119.41400146484375,0.0,518,0,0,0,
127729,13020.118927001953,518,1352.7089958190918,0.0,518,0,0,0,
127731,11704.331817626953,518,1617.1319770812988,0.0,518,0,0,0,
127732,7995.779052734375,518,474.94600105285645,0.0,518,0,0,0,
127738,17550.000030517578,518,1995.5089950561523,0.0,518,0,0,0,
127752,7397.034027099609,518,563.7560024261475,0.0,518,0,0,0,
127759,12425.839889526367,518,1539.8189992904663,0.0,518,0,0,0,
127781,8059.9830684661865,518,1629.2819838523865,10908.189956665039,518,374,123,119,48.0
127782,5707.162010192871,518,407.44799995422363,12577.047908782959,518,471,123,123,46.0
127783,13984.400146484375,518,1945.5850143432617,12573.172145843506,518,441,123,121,46.5
127784,6491.092971801758,518,969.4440078735352,38388.73291015625,518,500,123,123,50.0
127786,7531.1680335998535,518,1351.3079845905304,54177.983001708984,518,484,123,123,50.0
127787,111017.42431640625,518,4158.658981323242,0.0,518,0,0,0,
127788,2147.2369842529297,518,117.52299880981445,0.0,518,0,0,0,
127789,2576.9269790649414,518,229.60199642181396,0.0,518,0,0,0,
127790,6026.805084228516,518,316.3380012512207,0.0,518,0,0,0,
127791,4617.62907409668,518,420.2199983596802,32.802000641822815,518,0,0,0,49.5
127792,2148.2959747314453,518,132.90899515151978,0.0,518,0,0,0,
127793,4221.782012939453,518,207.03800201416016,0.0,518,0,0,0,
127794,1225.5950202941895,518,81.7660002708435,0.0,518,0,0,0,
127795,1629.406021118164,518,154.12199926376343,0.0,518,0,0,0,
127796,896.6149978637695,518,79.27099657058716,0.0,518,0,0,0,
127797,1309.7190132141113,518,96.5930027961731,0.0,518,0,0,0,
127798,293.9729986190796,518,35.12000072002411,0.0,518,0,0,0,
127799,2009.6089935302734,518,94.4209976196289,0.0,518,0,0,0,
127800,3538.2420043945312,518,137.06500339508057,0.0,518,0,0,0,
127801,1400.368995666504,518,127.84499788284302,0.0,518,0,0,0,
127802,3122.6020069122314,518,179.06100058555603,0.0,518,0,0,0,
127803,3196.9930267333984,518,109.62900447845459,0.0,518,0,0,0,
127804,1577.7369918823242,518,91.73200035095215,0.0,518,0,0,0,
127805,4242.049942016602,518,140.5069990158081,0.0,518,0,0,0,
127806,4406.760009765625,518,262.2700004577637,0.0,518,0,0,0,
127807,2948.2239990234375,214,378.1220016479492,7.011000156402588,214,7,0,0,51.0
127811,1511.2509980201721,518,223.6209992170334,25559.153020858765,518,362,123,117,48.0
127812,6649.535087585449,518,1092.6480076313019,11179.123995244503,518,322,123,115,50.0
127814,10691.791046142578,518,1644.495008468628,0.0,518,0,0,0,
127815,8240.897979736328,518,717.0300045013428,0.0,518,0,0,0,
127818,12721.34797668457,518,1380.6079921722412,15607.964111328125,518,489,123,123,55.0
127819,27639.249267578125,518,3449.1660232543945,14714.441928863525,518,461,123,123,50.5
127820,299295.2314453125,518,24821.668090820312,0.14400000497698784,518,0,0,0,44.0
127821,149207.8154296875,518,13828.296081542969,34474.881187438965,518,395,123,118,52.0
127822,2.6609999760985374,518,0.0,77165.55645751953,518,510,123,123,50.0
127823,146015.52099609375,518,2839.1439514160156,15605.623908996582,518,379,123,118,57.0
127824,5142.893966674805,365,685.2020001411438,0.0,365,0,0,0,
127966,2546.7229919433594,518,228.06300163269043,27.70399997383356,518,19,123,4,49.0
127967,6665.853015899658,518,985.3970081806183,23547.432396411896,518,349,123,122,52.25
127968,13925.258060455322,518,1748.7140254974365,0.0,518,0,0,0,
127969,19046.02716064453,518,1868.5760173797607,0.0,518,0,0,0,
127970,17246.97100830078,518,904.7050037384033,0.0,518,0,0,0,
127971,18485.312042236328,518,3056.304946899414,0.0,518,0,0,0,
127972,9558.250930786133,518,3328.4259910583496,0.0,518,0,0,0,
127973,7078.944869995117,518,1820.9640274047852,0.0,518,0,0,0,
127974,21266.0810546875,518,3540.468994140625,0.0,518,0,0,0,
127975,13437.563919067383,518,3321.3720111846924,0.0,518,0,0,0,
127976,5885.57991027832,518,600.961992263794,0.0,518,0,0,0,
127977,2304.626968383789,518,133.79799032211304,0.0,518,0,0,0,
127978,5683.083038330078,518,282.4490022659302,0.0,518,0,0,0,
127979,18016.86688232422,518,1785.475004196167,0.0,518,0,0,0,
127980,9821.102111816406,518,1493.537998199463,0.0,518,0,0,0,
127981,12643.319946289062,518,3027.460964202881,0.0,518,0,0,0,
127982,0.0,457,0.0,0.0,457,0,0,0,
127983,9016.653991699219,518,1457.9250011444092,51.46199972555041,518,0,0,0,48.0
127984,17359.196868896484,518,2574.380002975464,0.0,518,0,0,0,
127985,7671.25,518,491.716007232666,9575.256996154785,518,483,123,123,51.0
127986,2054.1770153045654,518,417.2149994969368,11067.499972343445,518,380,123,119,49.0
127987,173.76600646972656,31,9.90999984741211,0.0,31,0,0,0,
127988,13222.765014648438,518,1054.4320192337036,0.0,518,0,0,0,
127989,2340.213020324707,518,166.31400203704834,0.0,518,0,0,0,
127990,1175.1829643249512,518,16.012000143527985,0.0,518,0,0,0,
127991,2423.8780212402344,518,213.78100299835205,0.0,518,0,0,0,
127992,4594.722991943359,518,721.7710008621216,0.0,518,0,0,0,
127993,19018.086853027344,518,1153.7809867858887,0.0,518,0,0,0,
127994,22340.923095703125,518,2337.6260147094727,0.0,518,0,0,0,
127995,8673.933074951172,518,1243.6600036621094,15787.335174560547,518,507,123,123,47.0
127996,3162.852996826172,518,263.4069995880127,0.0,518,0,0,0,
127997,5378.488052368164,518,162.78199815750122,0.0,518,0,0,0,
127998,2580.9449903964996,518,131.7650005221367,0.0,518,0,0,0,
127999,2092.8389739990234,518,182.28799390792847,0.0,518,0,0,0,
128001,3981.8909606933594,518,388.20899868011475,0.0,518,0,0,0,
128002,4093.559989929199,518,612.44700050354,0.0,518,0,0,0,
128004,14367.033935546875,518,1634.0870170593262,0.0,518,0,0,0,
128007,4119.945007324219,518,319.3319993019104,0.0,518,0,0,0,
128012,2166.8759652376175,518,131.4729986190796,0.0,518,0,0,0,
128014,748.1549892425537,518,59.1969995200634,0.0,518,0,0,0,
128016,22664.885864257812,518,2448.303966522217,0.0,518,0,0,0,
128017,9865.002914428711,518,1035.8849954605103,0.0,518,0,0,0,
128018,2432.297996520996,518,301.75100326538086,0.0,518,0,0,0,
128020,22153.214065551758,518,3995.1049995422363,26143.236045837402,518,388,123,116,51.0
128021,7339.546131134033,518,1203.0329971313477,20027.31205368042,518,418,123,121,50.0
128022,4130.887001037598,518,553.0040035247803,0.0,518,0,0,0,
128023,25862.696350097656,518,4246.862988233566,18506.59520339966,518,402,123,118,46.0
128024,771.1250038146973,518,80.46999955177307,0.0,518,0,0,0,
128025,32932.85595703125,518,1607.0020065307617,0.0,518,0,0,0,
128026,4480.296005249023,518,537.7639999389648,0.0,518,0,0,0,
128027,824.8619937896729,518,32.70200061798096,0.0,518,0,0,0,
128028,4172.778067588806,518,176.47800171375275,0.0,518,0,0,0,
128029,2642.594024658203,518,72.95399928092957,0.0,518,0,0,0,
128031,5296.608919620514,518,677.0700072050095,0.0,518,0,0,0,
128032,1392.8240013122559,518,46.67299926280975,0.00800000037997961,518,0,0,0,34.0
128033,2853.553970336914,518,169.45299911499023,0.0,518,0,0,0,
128034,1546.9850096702576,518,91.3940002322197,0.0,518,0,0,0,
128035,4160.945983886719,518,177.27199983596802,0.0,518,0,0,0,
128036,3567.9749908447266,518,215.25500106811523,0.0,518,0,0,0,
128037,2511.2739868164062,518,128.48699808120728,0.0,518,0,0,0,
128038,154.15800762176514,518,16.516001284122467,0.0,518,0,0,0,
128039,6579.219940185547,518,668.321985244751,0.0,518,0,0,0,
128042,5354.932002067566,518,166.63099992275238,0.0,518,0,0,0,
128043,963.726001739502,518,59.82599973678589,0.0,518,0,0,0,
128046,3952.4089965820312,518,523.7409925460815,0.0,518,0,0,0,
128047,6220.761932373047,518,405.48400115966797,0.0,518,0,0,0,
128048,3239.427032470703,518,373.2929983139038,0.0,518,0,0,0,
128050,840.899019241333,518,106.25799989700317,0.0,518,0,0,0,
128052,2081.637004852295,518,113.95099902153015,0.0,518,0,0,0,
128053,2974.6810150146484,518,138.28200101852417,0.0,518,0,0,0,
128054,4883.27099609375,518,625.1749973297119,0.0,518,0,0,0,
128055,2472.834976196289,518,204.33400678634644,0.0,518,0,0,0,
128059,3123.0479888916016,518,252.77299880981445,0.0,518,0,0,0,
128060,11887.783813476562,518,1263.509017944336,0.0,518,0,0,0,
128062,6229.149963378906,518,477.2640018463135,0.0,518,0,0,0,
128063,5647.793914794922,426,1251.222978591919,0.0,426,0,0,0,
128064,31048.783081054688,518,5248.39599609375,42105.9338684082,518,464,123,123,50.0
128065,8138.428985357285,518,1254.7070194482803,14603.332078933716,518,386,123,123,52.0
128068,6072.969955444336,518,1097.1750030517578,73671.5601196289,518,458,123,123,51.0
128069,16452.534912109375,518,2095.090995788574,0.0,518,0,0,0,
128070,9242.027168273926,518,1490.8280086517334,17867.295066833496,518,496,123,123,49.0
128071,102672.65673828125,518,5010.318023681641,0.0,518,0,0,0,
128072,291717.638671875,518,29988.97216796875,0.0,518,0,0,0,
128073,1230.3779976069927,518,330.5999975204468,360056.77001953125,518,513,123,123,50.0
128074,97829.82202148438,518,18513.485961914062,346784.646484375,518,504,123,123,47.0
128075,376541.41015625,518,20843.583740234375,5136.879984855652,518,151,123,55,51.0
128076,387047.1513671875,518,12783.912139892578,25913.01612854004,518,244,123,81,49.5
128098,5259.959976196289,518,704.9540088176727,13332.633991241455,518,330,123,116,52.0
128099,11423.338790893555,518,1807.531982421875,17682.730186462402,518,487,123,123,50.0
128100,6663.921951293945,518,1202.8720054626465,14213.384017944336,518,497,123,123,51.0
128101,46.79100251197815,518,11.965001076459885,61699.02764892578,518,501,123,123,48.0
128102,39.48000192642212,518,9.7410007417202,59786.94836425781,518,500,123,122,49.0
128103,12399.213918685913,518,2326.4129962921143,26039.381996154785,518,432,123,120,47.0
128104,9733.079040527344,518,880.988000869751,185.09400184825063,518,140,123,71,49.5
128106,20396.261810302734,518,979.9780006408691,5428.504055380821,518,391,123,121,51.0
128107,12589.30778503418,518,2066.4510049819946,13102.588772773743,518,399,123,116,48.0
128108,8006.514984130859,518,1078.583999633789,14656.043922424316,518,498,123,123,47.0
128109,16224.350219726562,518,1549.359031677246,8508.08791923523,518,394,123,117,46.5
128111,34663.5927734375,518,2058.9239654541016,0.0,518,0,0,0,
128112,0.0,306,0.0,39961.922912597656,306,205,123,117,50.0
128113,0.0,518,0.0,353654.51220703125,518,513,123,123,49.0
128114,17908.356231689453,518,3739.811996459961,324087.53955078125,518,511,123,123,50.0
128122,8005.021942138672,518,1085.9980010986328,0.0,518,0,0,0,
128123,10217.736938476562,518,1312.0799922943115,0.0,518,0,0,0,
128124,2745.0470123291016,518,197.85400009155273,0.0,518,0,0,0,
128125,9015.679946899414,518,1189.4590015411377,0.0,518,0,0,0,
128126,3154.3680267333984,518,138.3260006904602,0.0,518,0,0,0,
128127,10512.001007080078,518,1647.567008972168,0.0,518,0,0,0,
128128,18145.469848632812,518,3140.150005340576,0.0,518,0,0,0,
128129,15731.096252441406,518,1423.3039894104004,0.0,518,0,0,0,
128130,8234.345947265625,518,1157.8299980163574,0.0,518,0,0,0,
128131,7393.85400390625,518,887.2790012359619,0.0,518,0,0,0,
128132,7243.695068359375,518,430.8930015563965,0.0,518,0,0,0,
128133,1700.6129760742188,518,146.89899682998657,0.0,518,0,0,0,
128134,1075.9489822387695,518,145.50699090957642,0.0,518,0,0,0,
128135,6096.064971923828,518,697.5919971466064,0.0,518,0,0,0,
128136,6325.677001953125,518,739.0169944763184,0.0,518,0,0,0,
128140,7644.731979370117,518,799.9690036773682,0.0,518,0,0,0,
128141,6572.599044799805,518,435.9059991836548,0.0,518,0,0,0,
128142,2453.785011291504,518,165.88500213623047,0.0,518,0,0,0,
128143,3219.7379760742188,518,110.51999998092651,0.0,518,0,0,0,
128144,10753.322021484375,518,747.1599998474121,0.0,518,0,0,0,
128145,1457.5850143432617,518,142.4279980659485,0.0,518,0,0,0,
128146,10646.302032470703,518,985.3989944458008,0.0,518,0,0,0,
128147,3271.178985595703,518,309.9460029602051,0.0,518,0,0,0,
128148,6757.427001953125,518,892.7519950866699,0.0,518,0,0,0,
128149,5854.193939208984,518,544.6880016326904,0.0,518,0,0,0,
128150,33131.657165527344,518,5608.848983764648,13.80200020968914,518,0,0,0,46.5
128151,5863.36604309082,518,457.5639944076538,0.0,518,0,0,0,
128152,1530.3790092468262,518,130.2140016555786,0.0,518,0,0,0,
128153,3394.3720092773438,518,205.70299816131592,0.0,518,0,0,0,
128154,2159.286994934082,518,98.4089994430542,0.0,518,0,0,0,
128155,16890.78497314453,518,1441.9349975585938,0.0,518,0,0,0,
128156,3078.800998687744,518,179.7999985218048,0.0,518,0,0,0,
128157,10976.879989624023,518,1699.1810150146484,12644.858963012695,518,486,123,123,46.0
128158,24365.153076171875,518,1310.7600269317627,33147.18952178955,518,487,123,123,50.0
128159,391.99700593948364,518,36.18999981880188,0.0,518,0,0,0,
128160,15001.634887695312,518,908.9359970092773,0.0,518,0,0,0,
128161,6245.443023681641,518,780.0669784545898,0.0,518,0,0,0,
128162,13096.884887695312,518,2275.186990737915,0.0,518,0,0,0,
128163,4389.753982543945,518,317.15299797058105,0.0,518,0,0,0,
128164,19812.494201660156,518,2099.2180194854736,0.0,518,0,0,0,
128165,7956.290954589844,518,1426.173007965088,0.0,518,0,0,0,
128166,80.12800109386444,518,4.841000143438578,0.0,518,0,0,0,
128167,8030.427001953125,518,649.9020118713379,0.0,518,0,0,0,
128168,1634.7010040283203,518,118.54199838638306,0.0,518,0,0,0,
128169,1397.6029968261719,518,79.75300002098083,0.0,518,0,0,0,
128170,5703.996032714844,518,239.59500312805176,0.0,518,0,0,0,
128171,4192.7139892578125,518,274.1319990158081,0.0,518,0,0,0,
128172,8112.5040283203125,518,787.2969989776611,0.0,518,0,0,0,
128173,2962.258987426758,518,152.03499841690063,0.0,518,0,0,0,
128174,4617.653961181641,518,184.40300035476685,0.0,518,0,0,0,
128175,1810.469009399414,518,125.03900051116943,0.0,518,0,0,0,
128176,3586.6009979248047,518,186.47199964523315,0.0,518,0,0,0,
128177,3577.8930053710938,518,231.53000164031982,0.0,518,0,0,0,
128178,2137.4450073242188,518,97.899001121521,0.0,518,0,0,0,
128179,4218.13606262207,518,177.44899940490723,0.0,518,0,0,0,
128180,1758.1800003051758,518,104.73500061035156,0.0,518,0,0,0,
128181,885.1119976043701,518,78.93699930608273,0.0,518,0,0,0,
128182,2266.3029861450195,518,88.02999925613403,0.0,518,0,0,0,
128183,1173.321002960205,518,93.82299947738647,0.0,518,0,0,0,
128184,2399.854995727539,518,158.15499877929688,0.0,518,0,0,0,
128185,2335.8419784791768,518,106.68400028534234,0.0,518,0,0,0,
128186,2042.3390045166016,518,145.30999755859375,0.0,518,0,0,0,
128187,14628.977111816406,518,1668.4460105895996,0.0,518,0,0,0,
128188,16668.939880371094,518,1123.472993850708,356.83300346136093,518,223,123,87,51.0
128197,12791.189056396484,518,1273.4859924316406,0.0,518,0,0,0,
128226,4797.050018310547,518,255.03399753570557,0.0,518,0,0,0,
128270,12666.738983154297,518,1080.473009109497,0.0,518,0,0,0,
128274,2886.363021850586,518,99.45900106430054,0.0,518,0,0,0,
128282,7.66500008571893,518,0.45400000736117363,0.0,518,0,0,0,
128283,2421.9660110473633,518,166.57400131225586,0.0,518,0,0,0,
128286,9726.587951660156,518,803.5059986114502,0.0,518,0,0,0,
128287,9159.797088623047,518,902.6240119934082,0.0,518,0,0,0,
128296,376.2139835357666,518,40.80199861526489,0.0,518,0,0,0,
128318,5824.200988769531,518,383.08300590515137,0.0,518,0,0,0,
128327,1238.4159927368164,518,84.14499950408936,0.0,518,0,0,0,
128355,6398.675018310547,518,521.0999994277954,0.0,518,0,0,0,
128360,15215.502014160156,518,1631.9450149536133,0.0,518,0,0,0,
128361,1284.5189971923828,518,72.17599987983704,0.0,518,0,0,0,
128364,17899.110107421875,518,1627.9639892578125,0.0,518,0,0,0,
128367,4373.806991577148,518,479.98600721359253,0.0,518,0,0,0,
128386,14774.669067382812,518,1710.7969970703125,0.0,518,0,0,0,
128397,6115.298095703125,518,564.4890098571777,0.0,518,0,0,0,
128408,3967.8170013427734,518,279.6829957962036,0.0,518,0,0,0,
128429,4943.282989501953,518,1115.8569927215576,0.0,518,0,0,0,
128505,803.297004699707,518,69.12499928474426,0.0,518,0,0,0,
128515,1837.318962097168,518,229.69799137115479,0.0,518,0,0,0,
128521,588.394006729126,518,40.417999029159546,0.0,518,0,0,0,
128522,14351.735794067383,518,1822.7430324554443,0.0,518,0,0,0,
128523,39.5570016913116,518,3.784999882802367,0.0,518,0,0,0,
128524,200.02799874171615,518,1.951000026310794,0.0,518,0,0,0,
128525,1106.3809852600098,518,73.17599964141846,0.0,518,0,0,0,
128526,3105.4639892578125,518,382.1000003814697,0.0,518,0,0,0,
128527,2357.227996826172,518,137.8090000152588,0.0,518,0,0,0,
128528,2693.6069688796997,518,103.61899918317795,0.0,518,0,0,0,
128529,1492.630989074707,518,81.27399945259094,0.0,518,0,0,0,
128530,2363.8150177001953,518,172.30000066757202,0.0,518,0,0,0,
128531,1034.6170120239258,518,91.49699974060059,0.0,518,0,0,0,
128532,4453.071990966797,518,470.0299940109253,0.0,518,0,0,0,
128533,2997.8350372314453,518,142.4040012359619,0.0,518,0,0,0,
128534,674.5010070800781,518,57.99399971961975,0.0,518,0,0,0,
128535,1709.1730117797852,518,104.96800374984741,0.0,518,0,0,0,
128536,2009.827003479004,518,124.93300008773804,0.0,518,0,0,0,
128537,2719.9190216064453,518,269.36499977111816,0.0,518,0,0,0,
128538,10492.929138183594,518,2178.765983581543,0.0,518,0,0,0,
128553,83.13300477713346,518,9.907000482082367,0.0,518,0,0,0,
128554,1072.2719955444336,518,87.5060008764267,0.0,518,0,0,0,
128555,82.01800519227982,518,9.06600066460669,0.0,518,0,0,0,
128556,2515.2219772338867,518,96.49600028991699,0.0,518,0,0,0,
128557,2455.418991088867,518,173.3150019645691,0.0,518,0,0,0,
128558,1815.735984802246,518,135.00499773025513,0.0,518,0,0,0,
128559,2264.7640075683594,518,115.82299995422363,0.0,518,0,0,0,
128560,823.2199993133545,518,51.114001512527466,0.0,518,0,0,0,
128561,384.7939910888672,518,34.84999859333038,0.0,518,0,0,0,
128562,1571.134994506836,518,121.46799993515015,0.0,518,0,0,0,
128563,1358.2839813232422,518,70.87099981307983,0.0,518,0,0,0,
128564,1124.1049966812134,518,103.45899951457977,0.0,518,0,0,0,
128565,1524.6049880981445,518,155.3230004310608,0.0,518,0,0,0,
