mp_id,is_production_meter,is_silver_pv,exp_kwh,imp_kwh,best_summer_midday_days,peak_slot_med
124275,False,False,0.0,6658.97802734375,0,
124276,False,False,0.0,5026.900978088379,0,
124277,False,False,0.0,4924.080009460449,0,
124278,False,False,0.0,6880.484130859375,0,
124279,False,False,0.0,162.05600595474243,0,
124280,False,False,0.0,4029.372985839844,0,
124281,False,False,0.0,2614.5700073242188,0,
124282,False,False,0.0,2453.1010150909424,0,
124283,False,False,0.0,3789.606994628906,0,
124284,False,False,7.310999933630228,759.58198595047,0,47.25
124285,False,False,0.0,2410.4780044555664,0,
124286,False,False,0.0,1212.9830193519592,0,
124287,False,False,0.0,16486.897979736328,0,
124288,False,True,8879.37677782774,15010.234916687012,112,50.0
124289,False,True,15242.315330505371,21928.868743896484,113,51.25
124290,False,True,9075.446870803831,4733.526010513306,116,55.0
124291,False,True,7092.4920082092285,16066.767890930176,123,49.0
124292,False,True,71745.88150024414,77.7930029630661,123,49.0
124293,False,False,0.0,63859.80871582031,0,
124344,False,True,25073.136172786355,23533.92477416992,115,48.75
124346,False,True,7820.589051485062,10953.50696182251,102,55.0
124347,False,True,6715.30703163147,7979.023864746094,121,55.0
124348,False,True,14221.372095108032,7378.975109100342,106,51.0
124349,False,True,4214.837934941053,26870.18270111084,82,54.5
124350,False,True,9632.120873451231,5523.498000144959,118,52.0
124351,False,True,10647.167879104614,3952.012924194336,118,53.0
124352,False,True,14392.955951929092,13851.880980968475,116,49.75
124354,True,False,277277.8797607422,0.0240000002086162,120,49.0
124355,False,True,14123.304094314575,59024.18103027344,118,53.0
124356,False,True,13503.546140670776,65477.06115722656,120,53.0
124357,False,True,20171.9222946167,111187.1669921875,119,54.5
124360,False,True,29903.80290222168,11737.280075073242,123,50.0
124361,False,True,17730.6329498291,68.49800178408623,123,52.0
124379,True,False,121831.4515991211,0.0,123,53.0
124380,True,False,19266.167572021484,0.0,31,47.0
124381,False,True,51709.42208099365,186506.00317382807,120,46.0
124384,False,True,15949.527214288712,7044.231991052628,117,51.0
124385,False,True,17098.687973976135,1244.2620067596436,122,50.0
124386,False,True,11000.09392607212,4546.765916824341,123,49.5
124387,False,True,18670.44788360596,5787.691909790039,123,51.0
124388,False,True,10691.062859535215,1752.4639639854431,119,57.5
124389,False,True,32831.235290527344,25650.91186523437,123,51.0
124390,False,True,13952.650688171389,12824.110890388489,122,50.25
124391,False,True,14971.8582153311,7775.749034404755,120,50.0
124392,False,True,951.7810010910034,3971.846969604492,113,54.0
124393,False,False,0.0,9546.38800048828,0,
124395,False,False,0.0,12592.317962646484,0,
124396,False,False,0.0,1395.5159816741943,0,
124397,False,False,0.0,1964.9279823303225,0,
124398,False,False,0.0,1317.8820209503174,0,
124400,False,False,0.0,513.950998544693,0,
124401,False,False,0.0,12390.543884277344,0,
124402,False,False,0.0,5403.974981546402,0,
124403,False,False,0.0,2244.624011993408,0,
124404,False,False,0.0,26937.63195800781,0,
124405,False,False,0.0,11517.197036743164,0,
124406,False,False,0.0,2066.8250007629395,0,
124407,False,False,0.0,2.153000067686662,0,
124408,False,False,0.0,7590.125961303711,0,
124409,False,False,0.0,4318.231964111328,0,
124410,False,False,0.0,7743.578987121582,0,
124411,False,False,0.0,1575.3569993972778,0,
124412,False,False,0.0,1986.6610050201416,0,
124413,False,False,0.0,5700.2219524383545,0,
124414,False,False,0.0,62.58400209993124,0,
124415,False,False,0.0,1616.9950141906738,0,
124416,False,False,0.0,1238.8549960255623,0,
124417,False,False,0.0,7899.373023986816,0,
124418,False,False,0.0,60.75500445533544,0,
124419,False,False,0.0,1689.0500087738037,0,
124420,False,False,0.0,2098.028018951416,0,
124421,False,False,0.0,1314.4769772291183,0,
124422,False,False,0.0,5012.776001572609,0,
124423,False,False,0.0,3777.5040245056152,0,
124424,False,False,0.0,1143.013997077942,0,
124425,False,False,0.0,4.279999993159436,0,
124426,False,False,0.0,26.03200119361281,0,
124427,False,False,0.0,4779.936973571777,0,
124428,False,False,0.0,2904.6950149536133,0,
124429,False,False,0.0,3723.7090187072754,0,
124430,False,False,0.0,5263.2490234375,0,
124431,False,False,0.0,8838.497055053711,0,
124432,False,False,0.0,12706.86100769043,0,
124433,False,False,0.0,12031.439041137695,0,
124434,False,False,0.0,10587.041931152344,0,
124435,False,False,0.0,1186.2790145874023,0,
124438,False,False,0.0,8257.61996459961,0,
124439,False,False,0.0,5893.316986083984,0,
124448,False,False,0.0,4766.136962890625,0,
124449,False,False,0.0,1517.6560020446775,0,
124450,False,False,0.0,16993.342224121094,0,
124451,False,False,0.0,9037.24496459961,0,
124452,False,False,0.0,3377.672010421753,0,
124453,False,False,0.0,1160.4280099868774,0,
124454,False,False,0.0070000003324821,5578.335006713867,0,57.0
124455,False,True,9407.174018859863,15057.041946411133,123,51.0
124456,False,True,21192.06937599182,5997.659898757935,120,51.0
124457,True,False,107637.21942138672,0.0,123,49.0
124458,False,True,51577.30813598633,88449.40808105469,121,48.0
124459,False,True,16873.452995300293,23974.06982421875,120,49.0
124470,False,False,0.0,6727.601947784424,0,
124471,False,False,0.0,7065.372108459473,0,
124472,False,False,0.0,1453.8499903678894,0,
124473,False,False,0.0,4444.677963256836,0,
124474,False,False,0.0,1577.681984640658,0,
124475,False,False,0.0,544.5890007019043,0,
124476,False,False,0.0,1111.5409994125366,0,
124477,False,False,0.0,2519.136001586914,0,
124478,False,False,0.0,2078.6959688849747,0,
124479,False,False,0.0,763.4839992523193,0,
124480,False,False,0.0,6889.1131067276,0,
124481,False,False,0.0,2670.58003115654,0,
124482,False,False,0.0,1201.2550020217896,0,
124483,False,False,0.0,4025.442974090576,0,
124484,False,False,0.0,3629.682975769043,0,
124485,False,False,0.0,8560.359954833984,0,
124486,False,False,0.0,1792.7710037231443,0,
124487,False,True,25659.626976013184,4676.34001159668,114,49.0
124488,False,False,54.18600034713745,2503.9819946289062,0,50.5
124489,False,False,0.0,15907.633648395538,0,
124500,False,True,17223.219969272614,2904.709989309311,122,46.25
124501,False,False,0.0,7276.090016841888,0,
124505,False,True,16447.89217657596,5867.730972290039,121,49.0
124506,False,False,0.0,40164.36283874512,0,
124507,False,False,0.0,6022.556925773621,0,
124508,False,False,0.0,26488.14678955078,0,
124549,False,True,22069.879119873047,9074.421100616457,108,52.0
124550,False,True,70960.48608398438,2143.703993320465,123,54.0
124552,False,False,0.0,20610.84695053101,0,
124553,False,False,0.0,10379.048976898192,0,
124554,False,False,0.0,3768.889023542404,0,
124555,False,False,0.0,4195.56993663311,0,
124556,False,False,0.0,12963.436000823976,0,
124557,False,False,0.0,21195.506116867065,0,
124558,False,False,0.0,12831.054038524628,0,
124559,False,False,0.0,9837.68490600586,0,
124560,False,False,0.0,24329.255241394043,0,
124561,False,False,0.0,3321.099009513855,0,
124562,False,False,0.0,17127.72700881958,0,
124563,False,False,0.0,5800.309955120087,0,
124564,False,False,0.0,6919.096987724304,0,
124565,False,False,0.0,6114.120964050293,0,
124566,False,False,0.0,2832.3690197467804,0,
124567,False,False,0.0,6611.886054992676,0,
124568,False,False,0.0,5523.162940740585,0,
124569,False,False,0.0,6393.837989330292,0,
124570,False,False,0.0,5784.908955097199,0,
124571,False,False,0.0,5957.213044881821,0,
124572,False,False,0.0,19015.5389251709,0,
124574,False,False,0.0,17704.649883270264,0,
124575,False,False,0.0,5107.4540095329285,0,
124576,False,False,0.0,15973.2700176239,0,
124577,False,False,0.0,10866.249954223633,0,
124578,False,False,0.0,10809.203941345217,0,
124579,False,False,0.0,1804.725995540619,0,
124581,False,False,0.0,7300.75897693634,0,
124582,False,False,0.0,7556.672091007233,0,
124583,False,False,0.0,6392.943006515503,0,
124584,False,False,0.0,3150.095013141632,0,
124585,False,False,0.0,6232.655027389526,0,
124586,False,False,0.0,6426.937919139862,0,
124587,False,False,0.0,3733.92307138443,0,
124588,False,False,0.0,15147.678127288818,0,
124589,False,False,0.0,23281.716066360477,0,
124590,False,False,0.0,3660.298990249634,0,
124591,False,False,0.0,9795.107122421265,0,
124592,False,False,0.0,3345.0609607696533,0,
124593,False,False,0.0,10043.31594467163,0,
124594,False,False,0.0,1800.7750009298325,0,
124595,False,False,0.0,3339.4089465141296,0,
124596,False,False,0.0,1970.2450203895569,0,
124597,False,False,0.0,7578.797097444534,0,
124598,False,False,0.0,2297.8130531311035,0,
124600,False,False,0.0,5544.508975505829,0,
124601,False,False,0.0,3609.189016342163,0,
124602,False,False,0.0,6562.570077419281,0,
124603,False,False,0.0,38031.31120681763,0,
124604,False,False,0.0,2850.8400049209595,0,
124605,False,False,0.0,3791.648047596216,0,
124606,False,False,0.0,3900.581909522414,0,
124607,False,False,0.0,8602.05396270752,0,
124608,False,False,0.0,6549.3100299835205,0,
124609,False,False,0.0,5886.415971279144,0,
124610,False,False,0.0,5066.321937084198,0,
124611,False,False,0.0,2811.610034942627,0,
124612,False,False,0.0,8820.02388381958,0,
124613,False,False,0.0,6696.97398519516,0,
124614,False,False,0.0,3246.581067621708,0,
124615,False,False,0.0,17028.11801147461,0,
124616,False,False,0.0,5934.427995681763,0,
124618,False,False,0.0,4969.473023414612,0,
124619,False,False,0.0,18037.48000717163,0,
124620,False,False,0.0,5756.631956577301,0,
124621,False,False,0.0,11600.670928955078,0,
124622,False,False,0.0,12526.222164154053,0,
124623,False,False,0.0,20562.561107635494,0,
124624,False,False,0.0,12481.75992012024,0,
124625,False,False,0.0,3198.659989356994,0,
124627,False,False,0.0,38785.1438331604,0,
124628,False,False,0.0,418.5620020329952,0,
124629,False,False,0.0,3146.0749921798706,0,
124630,False,False,0.0,4244.917973279953,0,
124631,False,False,0.0,2402.848009109497,0,
124632,False,False,0.0,4844.635928630829,0,
124633,False,False,0.0,3364.021007537842,0,
124634,False,False,0.0,2667.3050208091736,0,
124635,False,False,0.0,5005.54799079895,0,
124636,False,False,0.0,16606.13496017456,0,
124637,False,False,0.0,2680.981992959976,0,
124638,False,False,0.0,6130.786942958832,0,
124639,False,False,0.0,7043.999042510986,0,
124640,False,False,0.0,8024.1989459991455,0,
124641,False,False,0.0,2981.858964920044,0,
124642,False,False,0.0,7235.098042011261,0,
124643,False,False,0.0,11803.20202445984,0,
124644,False,False,0.0,8082.151912689209,0,
124645,False,False,0.0,16322.461906433104,0,
124646,False,False,0.0,10235.48786830902,0,
124647,False,False,0.0,12870.18293762207,0,
124648,False,False,0.0,17504.334955215454,0,
124649,False,False,0.0,2520.230007827282,0,
124650,False,False,470.8009998500347,701.6900019049644,10,55.0
124651,False,False,0.0,2466.0609832406044,0,
124652,False,False,0.0,2664.704998970032,0,
124653,False,False,0.0,7945.459931373596,0,
124654,False,True,13219.005025088789,20122.85111427307,123,49.5
124655,False,False,0.0,21941.958698272705,0,
124656,False,False,0.0,3320.6480122208595,0,
124657,False,False,0.0,8757.37507724762,0,
124658,False,True,14206.754890441896,5441.171012878418,114,55.0
124659,False,False,0.0,2574.492967605591,0,
124661,False,False,0.0,5630.693967819214,0,
124662,False,False,0.0,1335.8450038433075,0,
124663,False,False,0.0,2221.6449995040894,0,
124665,False,False,0.0,4731.792004346848,0,
124666,False,False,0.0,1983.0400037765503,0,
124667,False,False,0.0,3328.2430396080017,0,
124668,False,False,0.0,3319.339967727661,0,
124669,False,False,0.0,20078.543882369995,0,
124670,False,False,0.0,4421.84303855896,0,
124671,False,False,0.0,2981.581958770752,0,
124672,False,False,0.0,3423.80303645134,0,
124673,False,False,0.0,4318.745990276337,0,
124674,False,False,0.0,2341.2280502319336,0,
124675,False,False,0.0,3375.0030002593994,0,
124676,False,False,0.0,23851.00317955017,0,
124677,False,False,0.0,13104.466888427734,0,
124678,False,False,0.0,3610.391028404236,0,
124679,False,False,0.0,4469.664964199066,0,
124680,False,False,0.0,2714.922044992447,0,
124681,False,False,0.0,6120.235033035278,0,
124682,False,False,0.0,1421.4460005164146,0,
124683,False,False,0.0,4291.781036376953,0,
124684,False,False,0.0,2903.127993941307,0,
124685,False,False,0.0,6119.29502415657,0,
124686,False,False,0.0,1924.442989587784,0,
124687,False,False,0.0,28142.567180633545,0,
124688,False,False,0.0,1945.732003211975,0,
124689,False,False,0.0,2729.343003988266,0,
124690,False,False,0.0,1521.4750040769577,0,
124691,False,False,0.0,1659.5819993019104,0,
124692,False,False,0.0,2783.416996955872,0,
124693,False,False,0.0,3901.660005569458,0,
124694,False,False,0.0,40112.28625869751,0,
124695,False,False,0.0,7277.604961395264,0,
124696,False,False,0.0,17481.911979675293,0,
124697,False,False,0.0,5258.560049057007,0,
124698,False,False,0.0,13666.931030273438,0,
124699,False,False,0.0,2332.7899894714355,0,
124700,False,False,0.0,5940.843003183603,0,
124701,False,False,0.0,6491.871057987213,0,
124702,False,False,0.0,30.02600192790851,0,
124703,False,False,0.0,2255.702976226806,0,
124704,False,False,0.0,1718.777992963791,0,
124705,False,False,0.0,3426.1019706726074,0,
124706,False,False,0.0,1488.3130017518995,0,
124707,False,False,0.0,4787.115007400513,0,
124708,False,False,0.0,23583.155853271484,0,
124710,False,False,0.0,1465.801008939743,0,
124711,False,False,0.0,3587.182991027832,0,
124712,False,False,0.0,2671.2309646606445,0,
124713,False,False,0.0,9279.266054153442,0,
124714,False,False,0.0,2933.402992248535,0,
124715,False,False,0.0,2455.127022266388,0,
124716,False,False,0.0,2715.840012073517,0,
124717,False,False,0.0,2549.4540004730225,0,
124718,False,False,0.0,2096.1839913129807,0,
124719,False,False,0.0,1906.6709957122805,0,
124720,False,False,0.0,5428.279006958008,0,
124721,False,False,0.0,657.3349995613098,0,
124722,False,False,0.0,2999.4670310020447,0,
124723,False,False,0.0,3605.419982910156,0,
124724,False,False,0.0,3298.1029930114746,0,
124725,False,False,0.0,6465.340987205505,0,
124726,False,False,0.0,13704.131032943726,0,
124727,False,False,0.0,12727.528886795044,0,
124728,False,False,0.0,12039.809132575989,0,
124729,False,False,0.0,2151.9149947166443,0,
124730,False,False,0.0,3750.437982082367,0,
124731,False,False,0.0,1274.8249933719635,0,
124732,False,False,0.0,4832.529002666473,0,
124733,False,False,0.0,4224.9619970321655,0,
124734,False,False,0.0,5984.512069702148,0,
124735,False,False,0.0,5967.12504196167,0,
124736,False,False,0.0,5612.186032295227,0,
124737,False,False,0.0,3505.41399872303,0,
124738,False,False,0.0,2971.659999847412,0,
124739,False,False,0.0,1721.1960127353668,0,
124740,False,False,0.0,3699.594020843506,0,
124741,False,False,0.0,6864.675971984863,0,
124742,False,False,0.0,2084.198002874851,0,
124743,False,False,0.0,3780.433003425598,0,
124744,False,False,0.0,13815.337853431702,0,
124745,False,False,0.0,4413.254972457886,0,
124746,False,False,0.0,4839.254006385803,0,
124747,False,False,0.0,2573.64603471756,0,
124748,False,False,0.0,5463.806945800781,0,
124749,False,False,0.0,8080.43600320816,0,
124750,False,False,0.0,2371.085003852844,0,
124751,False,False,0.0,9195.779008865356,0,
124752,False,False,0.0,1402.7750034332275,0,
124753,False,False,0.0,870.4990117549896,0,
124754,False,False,0.0,2883.8320350646973,0,
124755,False,False,0.0,3310.7329864501958,0,
124756,False,False,0.0,4055.7110056877136,0,
124757,False,False,0.0,3144.880976200104,0,
124758,False,False,0.0,5571.775978088379,0,
124759,False,False,0.0,3661.925006389618,0,
124760,False,False,0.0,1823.021996259689,0,
124761,False,False,0.0,5850.428008556366,0,
124762,False,False,0.0,3493.611989736557,0,
124763,False,False,0.0,5472.92303609848,0,
124764,False,False,0.0,4895.527997493744,0,
124765,False,False,0.0,4617.872002601624,0,
124766,False,False,0.0,1988.39697599411,0,
124767,False,False,0.0,4876.368016719818,0,
124768,False,False,0.0,9090.850940704346,0,
124769,False,False,0.0,1598.3789856433868,0,
124771,False,False,0.0,2993.4260317087173,0,
124772,False,False,0.0,1466.19800183177,0,
124773,False,False,0.0,13926.00909805298,0,
124774,False,False,0.0,23225.56492042541,0,
124775,False,False,0.0,1362.4850140213966,0,
124776,False,False,0.0,4106.918996810913,0,
124777,False,False,0.0,5493.340951919556,0,
124778,False,False,0.0,2059.363995552063,0,
124779,False,False,0.0,1712.6690027713776,0,
124780,False,False,0.0,4652.746942996979,0,
124781,False,False,0.0,7470.32596206665,0,
124782,False,False,0.0,9275.037983894348,0,
124783,False,False,0.0,4605.990979194641,0,
124784,False,False,0.0,2758.212996006012,0,
124785,False,False,0.0,2601.2160227298737,0,
124786,False,False,0.0,2856.5919799804688,0,
124787,False,False,0.0,2268.638988733292,0,
124788,False,False,0.0,3331.7049899101257,0,
124789,False,False,0.0,3154.183005809784,0,
124790,False,False,0.0,3641.30096912384,0,
124791,False,False,0.0,11819.87400150299,0,
124792,False,False,0.0,3263.940957546234,0,
124793,False,False,0.0,2480.5250153541565,0,
124794,False,False,0.0,1423.4260041713717,0,
124795,False,False,0.0,3656.359022140503,0,
124796,False,False,0.0,2531.3640027046204,0,
124797,False,False,0.0,965.4229864627124,0,
124798,False,False,0.0,7315.670988082886,0,
124799,False,False,0.0,1311.6169850826263,0,
124800,False,False,0.0,2181.91201210022,0,
124801,False,False,0.0,1967.3930150270464,0,
124802,False,False,0.0,2826.9579879045486,0,
124803,False,False,0.0,11860.781022071838,0,
124804,False,False,0.0,16983.994140625,0,
124805,False,False,0.0,2181.9799995422363,0,
124806,False,False,0.0,1573.3500022888184,0,
124807,False,False,0.0,3212.2640228271484,0,
124808,False,False,0.0,12854.227630615234,0,
124809,False,True,52987.51804980636,24060.84210586548,123,49.0
124814,False,False,65.25999981537461,14439.28890991211,5,54.25
124815,False,True,293.4110016822815,4817.540000915527,60,48.75
124816,False,False,0.0,5485.240028381348,0,
124818,False,False,0.0,18218.167947769165,0,
124819,False,False,0.0,1984.7610445022583,0,
124820,False,False,0.0,6960.7250509262085,0,
124821,False,False,0.0,7133.735022068024,0,
124822,False,True,25968.87296128273,4757.651062011719,123,50.0
124823,False,True,8815.892885178328,425.2780008912087,116,51.0
124824,False,False,0.0,126913.4887084961,0,
124825,False,True,1197.5949940681458,7158.336013793945,108,51.0
124833,False,False,7.026999950408936,8314.72111415863,0,48.0
124835,False,False,0.0,383.928009390831,0,
124836,False,False,0.0,134383.99521636963,0,
124837,False,True,122439.4057006836,133.97399996360764,123,49.0
124838,False,True,76276.78137207031,41401.05570983887,123,50.0
124839,False,False,0.0,21025.32485961914,0,
124840,False,False,0.0,18119.26086425781,0,
124841,False,False,0.0,2349.4809494018555,0,
124842,False,False,0.0,3814.6920166015625,0,
124844,False,True,18602.72928714752,4955.303042411804,121,50.75
124845,False,False,0.0,1469.9659805297852,0,
124846,False,False,0.0,3366.6179809570312,0,
124847,False,False,0.0,4089.211944580078,0,
124848,False,False,0.0260000012349337,2241.1759841144085,0,26.75
124849,False,False,0.0,4095.902236938477,0,
124850,False,False,0.0,3298.668991088867,0,
124851,False,False,0.0,8905.925033569336,0,
124852,False,False,0.0,1677.9149856567385,0,
124853,False,False,0.0,3654.383027076721,0,
124854,False,False,0.0,7084.786079406738,0,
124855,False,False,0.0,1313.7429857957177,0,
124856,False,False,0.0,1778.1380157470703,0,
124857,False,False,0.0,4500.191024780273,0,
124858,False,False,0.0,2949.9020204544067,0,
124859,False,False,0.0,972.952995300293,0,
124860,False,False,0.0,2111.381012059748,0,
124861,False,False,0.0,23627.418334960938,0,
124862,False,False,0.0,510.1090133190155,0,
124863,False,False,0.0,10586.47108078003,0,
124864,False,False,0.0,7745.063995361328,0,
124865,False,False,0.0,5319.093948364258,0,
124866,False,False,0.0,5643.484008789063,0,
124867,False,False,0.0,10043.348052978516,0,
124868,False,False,0.0,7410.956008911133,0,
124869,False,False,0.0,5402.029968261719,0,
124870,False,False,0.0,6547.269973754883,0,
124871,False,False,0.0,22529.22595214844,0,
124872,False,False,0.0,19540.90808963776,0,
124873,False,False,0.0,11098.930236816406,0,
124874,False,False,0.0,6469.351028442383,0,
124886,False,False,0.0,28802.20568847656,0,
124887,False,False,0.0,3635.522079467773,0,
124903,False,False,0.0,3486.331008911133,0,
124904,False,False,0.0,2246.8740059137344,0,
124905,False,False,0.0,1620.3310012817385,0,
124906,False,False,0.0,3833.888977050781,0,
124907,False,False,0.0,6210.072906494141,0,
124908,False,False,0.0,1162.1119871139526,0,
124909,False,False,0.0,823.8959795236588,0,
124910,False,False,0.0,22873.65380859375,0,
124912,False,False,0.0,16914.47576904297,0,
124913,False,False,0.0,11656.00503540039,0,
124914,False,False,0.0,5911.110015869141,0,
124915,False,False,0.0,7535.221984863281,0,
124947,False,False,243.46300064306703,13725.10903930664,39,60.5
124964,False,False,0.0,181607.33837890625,0,
124965,True,False,124565.70739746094,0.3329999926500022,123,48.0
124999,False,True,1406.7369836102007,21830.51202392578,78,46.0
125012,False,False,0.0,2685.5349731445312,0,
125015,False,False,0.0,13307.63705444336,0,
125016,False,False,0.0,15454.77700805664,0,
125017,False,False,0.0,11429.145935058594,0,
125019,False,False,0.0,180.4309995592339,0,
125020,False,False,0.0,11374.75405883789,0,
125021,False,False,0.0,17808.284210205078,0,
125022,False,False,0.0,24669.83599853516,0,
125023,False,False,0.0,22177.608894348145,0,
125024,False,False,0.0,476.843002319336,0,
125025,False,False,0.0,13616.173919677734,0,
125026,False,False,0.0,3351.281005859375,0,
125027,False,False,0.0,3895.6010131835938,0,
125028,False,False,0.0,4130.737945556641,0,
125029,False,False,0.0,17493.02505493164,0,
125031,False,False,0.0,8819.858840942383,0,
125032,False,False,0.0,20951.787811279297,0,
125033,False,False,0.0,4349.834976196289,0,
125034,False,False,0.0,2622.398994445801,0,
125035,False,False,0.0,11689.047760009766,0,
125036,False,False,0.0,6701.065948486328,0,
125037,False,False,0.0,16890.51092529297,0,
125038,False,False,0.0,7139.109031677246,0,
125040,False,False,0.0,14435.900024414062,0,
125041,False,False,0.0,12161.158996582031,0,
125042,False,False,0.0,8642.839050292969,0,
125043,False,False,0.0,4113.005035400391,0,
125044,False,False,0.0,13975.89190673828,0,
125045,False,False,0.0,0.2049999989103526,0,
125046,False,False,0.0,6051.121063232422,0,
125047,False,False,0.0,25238.1201171875,0,
125048,False,False,0.0,17872.260040283203,0,
125050,False,False,0.0,10187.267059326172,0,
125051,False,False,0.0,6792.629089355469,0,
125052,False,False,0.0,16924.518096923828,0,
125053,False,False,0.0,49467.3359375,0,
125054,False,False,0.0,1014.152973420918,0,
125055,False,False,0.0,1281.5979919433594,0,
125056,False,False,0.0,9244.987106323242,0,
125057,False,False,0.0,11471.09405517578,0,
125058,False,False,0.0,16755.8260345459,0,
125059,False,False,0.0,14040.234909057615,0,
125060,False,False,0.0,18026.61801147461,0,
125061,False,False,0.0,5652.772018432617,0,
125062,False,False,0.0,19182.083099365234,0,
125063,False,False,0.0,5137.148010253906,0,
125064,False,False,0.0,30579.96206665039,0,
125065,False,False,0.0,4640.0970458984375,0,
125066,False,False,0.0,13194.340942382812,0,
125067,False,False,0.0,27643.092041015625,0,
125068,False,False,0.0,19810.52600097656,0,
125069,False,False,0.0,777.7390232086182,0,
125070,False,False,0.0,213.74501037597656,0,
125071,False,False,0.0,4531.156997680664,0,
125072,False,False,0.0,10817.959869384766,0,
125073,False,False,0.0,4782.869018554688,0,
125074,False,False,242.0589904785156,7754.156890869141,0,48.0
125075,False,False,0.0,351.8939847946167,0,
125076,False,False,0.0,13208.422119140623,0,
125077,False,False,0.0,18991.88397216797,0,
125078,False,False,0.0,5445.779998779297,0,
125080,False,False,0.0,2866.341064453125,0,
125082,False,False,0.0,15184.287719726562,0,
125083,False,False,0.0,15638.48095703125,0,
125084,False,False,0.0,23964.063018798828,0,
125085,False,False,0.0,14060.480949401855,0,
125086,False,False,0.0,8256.260925292969,0,
125087,False,False,0.0,33625.4821472168,0,
125088,False,False,0.0,19391.487915039062,0,
125091,False,False,0.0,11955.86685180664,0,
125092,True,False,14927.56199645996,0.0630000021774321,123,51.0
125093,False,False,0.0,7813.77001953125,0,
125094,False,False,0.0,17814.31512451172,0,
125095,False,False,0.0,11864.348022460938,0,
125096,False,False,0.0,22403.98681640625,0,
125097,False,True,6816.308895111084,10503.28503704071,121,50.0
125098,False,False,8.085000157356262,8158.066925048828,0,32.0
125099,False,False,0.0,306.8959990143776,0,
125100,False,False,0.0,4054.5659942626953,0,
125101,False,False,0.0,2226.64599609375,0,
125102,False,False,0.0,2059.199989318848,0,
125103,False,False,0.0,2336.513000488281,0,
125104,False,False,29.33800041675568,2535.938995361328,0,35.0
125105,False,False,0.0,47524.827880859375,0,
125106,False,False,0.0,1582.0719566345217,0,
125107,False,False,0.0,4099.029022216797,0,
125108,False,False,0.0,5230.357009887695,0,
125109,False,False,0.0,2396.544013977051,0,
125110,False,False,0.0,2807.018997192383,0,
125111,False,False,0.0,3356.100982666016,0,
125112,False,False,0.0,2723.228012084961,0,
125113,False,False,0.0,1916.182991027832,0,
125114,False,False,0.0,3108.907989501953,0,
125115,False,False,0.0,5278.522979736328,0,
125116,False,False,0.0,20810.840209960938,0,
125117,False,False,0.0,4995.703996658325,0,
125118,False,False,0.0,5320.663040161133,0,
125119,False,False,0.0,9183.488983154297,0,
125164,False,True,10313.382955789566,1601.4310040473938,119,53.0
125165,False,False,0.0,2153.183994613588,0,
125166,False,False,0.0,1225.636001765728,0,
125167,False,False,0.0,29092.947631835938,0,
125168,False,False,0.0,10145.132904052734,0,
125169,False,False,0.0,11156.246154785156,0,
125170,False,True,9738.420915603638,10881.793060302734,123,48.0
125171,False,True,2801.28900462389,5323.292012214661,105,52.0
125172,False,True,1182.7859859392047,11268.537145614624,60,52.0
125174,False,False,0.0,997.6399955749512,0,
125175,False,False,0.0,1923.9260025024412,0,
125176,False,False,0.0,1800.5020139664412,0,
125177,False,False,0.0,1101.8559818267822,0,
125183,False,False,0.0,3674.2069931030273,0,
125184,False,True,51587.095458984375,34554.16052246094,123,50.0
125208,False,False,0.0,1239.0190048217771,0,
125212,False,False,0.0,1184.6019897460938,0,
125213,False,False,0.0,3562.2539978027344,0,
125214,False,False,0.0,4037.0289611816406,0,
125215,False,False,0.0,3315.5900344848637,0,
125216,False,False,0.0,3116.345993041992,0,
125217,False,False,0.0,1435.264991760254,0,
125220,False,False,0.0,1126.9680001735687,0,
125221,False,False,0.0,2192.9020080566406,0,
125223,False,False,0.0,2652.422981262207,0,
125226,False,False,0.0,4697.134994506836,0,
125228,False,False,0.0,7409.256988525391,0,
125229,False,False,0.0,2595.0280151367188,0,
125230,False,False,0.0,1648.8569869995115,0,
125232,False,False,0.0,2998.3690185546875,0,
125233,False,False,0.0,1980.3180236816409,0,
125245,False,False,0.0,175.1439995765686,0,
125246,False,False,20.31200049817562,8808.75991821289,0,41.5
125247,False,False,0.0,14559.523860931396,0,
125248,False,False,0.0,3058.3200273513794,0,
125249,False,False,0.0,2282.4599843025208,0,
125250,False,False,0.0,1977.349997997284,0,
125251,False,False,0.0,1120.8250041007996,0,
125252,False,False,0.0,3045.063992500305,0,
125253,False,False,0.0,2070.457981109619,0,
125254,False,False,6.565000110771507,12199.097839355469,0,44.5
125255,False,False,0.0,622.9550065994263,0,
125256,False,False,0.0,2485.6040391922,0,
125257,False,False,0.0,1980.171992301941,0,
125258,False,False,0.0,1383.4210062026978,0,
125259,False,False,0.0,1721.4120020866394,0,
125260,False,False,0.0,1608.5280113220217,0,
125261,False,False,0.0,159.87600564956665,0,
125262,False,False,0.0,144.30200338363647,0,
125263,False,False,9.101000185124576,13341.127014160156,0,39.0
125264,False,False,0.0,10692.63705444336,0,
125265,False,False,0.0,6737.3471031188965,0,
125266,False,False,0.0,298.0469990372658,0,
125267,False,False,0.0,1480.0419986844065,0,
125268,False,False,0.0,1665.8169872760773,0,
125269,False,False,0.0,556.2909994125366,0,
125270,False,False,0.0,4318.37495803833,0,
125271,False,False,6.036000189254992,13568.331008911133,0,42.25
125272,False,False,0.0,14962.735076904297,0,
125273,False,False,0.0,4844.1109623909,0,
