amplitude_kw,minimum_duration_hours,family,weekly_score_cutoff,minimum_evidence_weeks,score_floor,flagged,new_positive_overrides,accuracy,balanced_accuracy,pr_auc,precision,recall,f1,brier
5.0,1.5,plateau,0.85,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,1,0.7,3,2,0.7313432835820896,0.7776280323450134,0.6110454514142402,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.1699497382909077
5.0,1.5,plateau,0.9,1,0.9,3,2,0.7313432835820896,0.7776280323450134,0.5473085930345247,0.42857142857142855,0.8571428571428571,0.5714285714285714,0.17312830037835694
5.0,1.5,plateau,0.9,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.9,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,1,0.7,1,1,0.7164179104477612,0.7419137466307277,0.5788345209162877,0.4074074074074074,0.7857142857142857,0.5365853658536586,0.17600464098744606
5.0,1.5,plateau,0.95,1,0.9,1,1,0.7164179104477612,0.7419137466307277,0.48232091547411093,0.4074074074074074,0.7857142857142857,0.5365853658536586,0.18078076039043112
5.0,1.5,plateau,0.95,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,plateau,0.95,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,1.5,repeat,0.85,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,1.5,repeat,0.85,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,1.5,repeat,0.85,2,0.7,41,25,0.417910447761194,0.6057951482479784,0.5092743764172336,0.2549019607843137,0.9285714285714286,0.4,0.30891651108224394
5.0,1.5,repeat,0.85,2,0.9,41,25,0.417910447761194,0.6057951482479784,0.2147648823189703,0.2549019607843137,0.9285714285714286,0.4,0.4549426523897976
5.0,1.5,repeat,0.85,3,0.7,37,21,0.44776119402985076,0.5983827493261455,0.509115705013339,0.2553191489361702,0.8571428571428571,0.39344262295081966,0.2967034211702082
5.0,1.5,repeat,0.85,3,0.9,37,21,0.44776119402985076,0.5983827493261455,0.2151633828655283,0.2553191489361702,0.8571428571428571,0.39344262295081966,0.42959523411955286
5.0,1.5,repeat,0.85,4,0.7,35,19,0.47761194029850745,0.6172506738544474,0.5159123337274235,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.2825146246930413
5.0,1.5,repeat,0.85,4,0.9,35,19,0.47761194029850745,0.6172506738544474,0.22627229089189196,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4058541988364159
5.0,1.5,repeat,0.9,1,0.7,42,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,1.5,repeat,0.9,1,0.9,42,25,0.417910447761194,0.6057951482479784,0.21056577203912172,0.2549019607843137,0.9285714285714286,0.4,0.4608234449646669
5.0,1.5,repeat,0.9,2,0.7,39,23,0.417910447761194,0.5795148247978437,0.5007818513069825,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31400984294448975
5.0,1.5,repeat,0.9,2,0.9,39,23,0.417910447761194,0.5795148247978437,0.20297359104227633,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45645389469980463
5.0,1.5,repeat,0.9,3,0.7,33,17,0.47761194029850745,0.5909703504043127,0.5064632548202247,0.2558139534883721,0.7857142857142857,0.38596491228070173,0.28709315955915415
5.0,1.5,repeat,0.9,3,0.9,33,17,0.47761194029850745,0.5909703504043127,0.21320686135374722,0.2558139534883721,0.7857142857142857,0.38596491228070173,0.4068506441502898
5.0,1.5,repeat,0.9,4,0.7,29,14,0.5223880597014925,0.6192722371967655,0.514840237386883,0.275,0.7857142857142857,0.4074074074074074,0.2693408299008895
5.0,1.5,repeat,0.9,4,0.9,29,14,0.5223880597014925,0.6192722371967655,0.21923084386711306,0.275,0.7857142857142857,0.4074074074074074,0.3754409418035031
5.0,1.5,repeat,0.95,1,0.7,19,9,0.6268656716417911,0.7115902964959568,0.5513818223482088,0.34285714285714286,0.8571428571428571,0.4897959183673469,0.22542877311392998
5.0,1.5,repeat,0.95,1,0.9,19,9,0.6268656716417911,0.7115902964959568,0.29648923373381575,0.34285714285714286,0.8571428571428571,0.4897959183673469,0.2871592048594472
5.0,1.5,repeat,0.95,2,0.7,9,5,0.6567164179104478,0.704177897574124,0.5560931789618363,0.3548387096774194,0.7857142857142857,0.4888888888888889,0.2043934952255695
5.0,1.5,repeat,0.95,2,0.9,9,5,0.6567164179104478,0.704177897574124,0.3246650774181886,0.3548387096774194,0.7857142857142857,0.4888888888888889,0.2362287737309291
5.0,1.5,repeat,0.95,3,0.7,5,2,0.7014925373134329,0.7324797843665768,0.5840074564463662,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.18189552174480986
5.0,1.5,repeat,0.95,3,0.9,5,2,0.7014925373134329,0.7324797843665768,0.42906478007511845,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.19462632263822918
5.0,1.5,repeat,0.95,4,0.7,5,2,0.7014925373134329,0.7324797843665768,0.5840074564463662,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.18189552174480986
5.0,1.5,repeat,0.95,4,0.9,5,2,0.7014925373134329,0.7324797843665768,0.42906478007511845,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.19462632263822918
5.0,2.0,block,0.85,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,2.0,block,0.85,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,2.0,block,0.85,2,0.7,42,25,0.417910447761194,0.6057951482479784,0.5092743764172336,0.2549019607843137,0.9285714285714286,0.4,0.30891651108224394
5.0,2.0,block,0.85,2,0.9,42,25,0.417910447761194,0.6057951482479784,0.2257156040710858,0.2549019607843137,0.9285714285714286,0.4,0.4544138693877741
5.0,2.0,block,0.85,3,0.7,41,24,0.43283582089552236,0.6152291105121294,0.5121626975566225,0.26,0.9285714285714286,0.40625,0.3026317454402643
5.0,2.0,block,0.85,3,0.9,41,24,0.43283582089552236,0.6152291105121294,0.23069818321997468,0.26,0.9285714285714286,0.40625,0.4433529843428094
5.0,2.0,block,0.85,4,0.7,37,21,0.47761194029850745,0.6435309973045822,0.5221965857253666,0.2765957446808511,0.9285714285714286,0.4262295081967213,0.28194858411876617
5.0,2.0,block,0.85,4,0.9,37,21,0.47761194029850745,0.6435309973045822,0.23591299361470697,0.2765957446808511,0.9285714285714286,0.4262295081967213,0.4088702478143795
5.0,2.0,block,0.9,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,2.0,block,0.9,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,2.0,block,0.9,2,0.7,39,23,0.417910447761194,0.5795148247978437,0.5007818513069825,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31400984294448975
5.0,2.0,block,0.9,2,0.9,39,23,0.417910447761194,0.5795148247978437,0.20297359104227633,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45645389469980463
5.0,2.0,block,0.9,3,0.7,35,19,0.47761194029850745,0.6172506738544474,0.5122016221321688,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.286527118984879
5.0,2.0,block,0.9,3,0.9,35,19,0.47761194029850745,0.6172506738544474,0.22256157929663728,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4098666931282536
5.0,2.0,block,0.9,4,0.7,32,16,0.5223880597014925,0.6455525606469003,0.5217505858118862,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.26877478932661436
5.0,2.0,block,0.9,4,0.9,32,16,0.5223880597014925,0.6455525606469003,0.23962807771773947,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3777860052610336
5.0,2.0,block,0.95,1,0.7,15,8,0.6417910447761194,0.7210242587601078,0.550303227257517,0.35294117647058826,0.8571428571428571,0.5,0.21954207950587898
5.0,2.0,block,0.95,1,0.9,15,8,0.6417910447761194,0.7210242587601078,0.28479338695776074,0.35294117647058826,0.8571428571428571,0.5,0.27391586861875483
5.0,2.0,block,0.95,2,0.7,8,6,0.6417910447761194,0.694743935309973,0.5412779982515203,0.34375,0.7857142857142857,0.4782608695652174,0.21059337865014272
5.0,2.0,block,0.95,2,0.9,8,6,0.6417910447761194,0.694743935309973,0.2970712129733066,0.34375,0.7857142857142857,0.4782608695652174,0.24362268700624867
5.0,2.0,block,0.95,3,0.7,4,3,0.6865671641791045,0.7230458221024259,0.5592970232014502,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.19192008204724795
5.0,2.0,block,0.95,3,0.9,4,3,0.6865671641791045,0.7230458221024259,0.35826115430843847,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.21102455965918823
5.0,2.0,block,0.95,4,0.7,3,2,0.7014925373134329,0.7324797843665768,0.5658511303707855,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.18622399624182004
5.0,2.0,block,0.95,4,0.9,3,2,0.7014925373134329,0.7324797843665768,0.38791874529554327,0.39285714285714285,0.7857142857142857,0.5238095238095238,0.20055235445077527
5.0,2.0,plateau,0.85,1,0.7,8,3,0.7164179104477612,0.7681940700808625,0.5808446829419011,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.18543982312299956
5.0,2.0,plateau,0.85,1,0.9,8,3,0.7164179104477612,0.7681940700808625,0.397513529967891,0.41379310344827586,0.8571428571428571,0.5581395348837209,0.20672129649980656
5.0,2.0,plateau,0.85,2,0.7,2,1,0.746268656716418,0.7870619946091644,0.6134887620718366,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.1681858665786872
5.0,2.0,plateau,0.85,2,0.9,2,1,0.746268656716418,0.7870619946091644,0.5378471417873592,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.17176795613092602
5.0,2.0,plateau,0.85,3,0.7,1,0,0.7313432835820896,0.7513477088948787,0.5818574000833318,0.4230769230769231,0.7857142857142857,0.55,0.17424076927522555
5.0,2.0,plateau,0.85,3,0.9,1,0,0.7313432835820896,0.7513477088948787,0.48534379464115485,0.4230769230769231,0.7857142857142857,0.55,0.1790168886782106
5.0,2.0,plateau,0.85,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.85,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,1,0.7,2,1,0.746268656716418,0.7870619946091644,0.6245003178038891,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.16381694141168598
5.0,2.0,plateau,0.9,1,0.9,2,1,0.746268656716418,0.7870619946091644,0.6538653971689685,0.4444444444444444,0.8571428571428571,0.5853658536585366,0.1622193840961501
5.0,2.0,plateau,0.9,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.9,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,1,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,1,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,2,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,2,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,3,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,3,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,4,0.7,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,plateau,0.95,4,0.9,0,0,0.7313432835820896,0.7513477088948787,0.5883972887660776,0.4230769230769231,0.7857142857142857,0.55,0.1698718441082243
5.0,2.0,repeat,0.85,1,0.7,43,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,2.0,repeat,0.85,1,0.9,43,25,0.417910447761194,0.6057951482479784,0.22132356352781024,0.2549019607843137,0.9285714285714286,0.4,0.46029466196264335
5.0,2.0,repeat,0.85,2,0.7,41,25,0.417910447761194,0.6057951482479784,0.5092743764172336,0.2549019607843137,0.9285714285714286,0.4,0.30891651108224394
5.0,2.0,repeat,0.85,2,0.9,41,25,0.417910447761194,0.6057951482479784,0.2147648823189703,0.2549019607843137,0.9285714285714286,0.4,0.4549426523897976
5.0,2.0,repeat,0.85,3,0.7,37,21,0.44776119402985076,0.5983827493261455,0.509115705013339,0.2553191489361702,0.8571428571428571,0.39344262295081966,0.2967034211702082
5.0,2.0,repeat,0.85,3,0.9,37,21,0.44776119402985076,0.5983827493261455,0.2151633828655283,0.2553191489361702,0.8571428571428571,0.39344262295081966,0.42959523411955286
5.0,2.0,repeat,0.85,4,0.7,33,17,0.5074626865671642,0.6361185983827493,0.5228492424460975,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.26988746296948835
5.0,2.0,repeat,0.85,4,0.9,33,17,0.5074626865671642,0.6361185983827493,0.2380635099712895,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.38367479830689266
5.0,2.0,repeat,0.9,1,0.7,42,25,0.417910447761194,0.6057951482479784,0.5068761707581583,0.2549019607843137,0.9285714285714286,0.4,0.3100211842541282
5.0,2.0,repeat,0.9,1,0.9,42,25,0.417910447761194,0.6057951482479784,0.21056577203912172,0.2549019607843137,0.9285714285714286,0.4,0.4608234449646669
5.0,2.0,repeat,0.9,2,0.7,39,23,0.417910447761194,0.5795148247978437,0.5007818513069825,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.31400984294448975
5.0,2.0,repeat,0.9,2,0.9,39,23,0.417910447761194,0.5795148247978437,0.20297359104227633,0.24489795918367346,0.8571428571428571,0.38095238095238093,0.45645389469980463
5.0,2.0,repeat,0.9,3,0.7,32,16,0.4925373134328358,0.6004043126684636,0.5093508291612584,0.2619047619047619,0.7857142857142857,0.39285714285714285,0.28059879471482285
5.0,2.0,repeat,0.9,3,0.9,32,16,0.4925373134328358,0.6004043126684636,0.21843491734198536,0.2619047619047619,0.7857142857142857,0.39285714285714285,0.39558015990297357
5.0,2.0,repeat,0.9,4,0.7,27,12,0.5522388059701493,0.6381401617250674,0.521789084326758,0.2894736842105263,0.7857142857142857,0.4230769230769231,0.25671366817733643
5.0,2.0,repeat,0.9,4,0.9,27,12,0.5522388059701493,0.6381401617250674,0.23155051825393172,0.2894736842105263,0.7857142857142857,0.4230769230769231,0.35326154127397996
5.0,2.0,repeat,0.95,1,0.7,14,8,0.6417910447761194,0.7210242587601078,0.5416522767587404,0.35294117647058826,0.8571428571428571,0.5,0.2231334058859368
5.0,2.0,repeat,0.95,1,0.9,14,8,0.6417910447761194,0.7210242587601078,0.26793226243722235,0.35294117647058826,0.8571428571428571,0.5,0.27870122484955884
5.0,2.0,repeat,0.95,2,0.7,5,3,0.6865671641791045,0.7230458221024259,0.5592970232014502,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.19135474576902287
5.0,2.0,repeat,0.95,2,0.9,5,3,0.6865671641791045,0.7230458221024259,0.35826115430843847,0.3793103448275862,0.7857142857142857,0.5116279069767442,0.21005569591617354
5.0,2.0,repeat,0.95,3,0.7,1,0,0.7313432835820896,0.7513477088948787,0.5818574000833318,0.4230769230769231,0.7857142857142857,0.55,0.17424076927522555
5.0,2.0,repeat,0.95,3,0.9,1,0,0.7313432835820896,0.7513477088948787,0.48534379464115485,0.4230769230769231,0.7857142857142857,0.55,0.1790168886782106
5.0,2.0,repeat,0.95,4,0.7,1,0,0.7313432835820896,0.7513477088948787,0.5818574000833318,0.4230769230769231,0.7857142857142857,0.55,0.17424076927522555
5.0,2.0,repeat,0.95,4,0.9,1,0,0.7313432835820896,0.7513477088948787,0.48534379464115485,0.4230769230769231,0.7857142857142857,0.55,0.1790168886782106
