direction,amplitude_kw,minimum_duration_hours,rise_kw_per_15min,relative_mad_max,paired_edge_required,minimum_events,minimum_evidence_weeks,score_floor,score_ceiling,evidence_flags,changed_predictions,accuracy,balanced_accuracy,pr_auc,precision,recall,f1,brier
two_way,3.0,2.0,3.0,0.4,False,2,2,0.9,0.1,42,32,0.40298507462686567,0.4649595687331536,0.19792429792429792,0.19047619047619047,0.5714285714285714,0.2857142857142857,0.4880201629304417
positive_rescue,3.0,2.0,3.0,0.4,False,3,1,0.7,0.3,37,19,0.47761194029850745,0.6172506738544474,0.5101938897204676,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.2861081327675823
positive_rescue,3.0,2.0,3.0,0.4,False,3,1,0.9,0.3,37,19,0.47761194029850745,0.6172506738544474,0.22922165292116334,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4136950433119184
positive_rescue,3.0,2.0,3.0,0.4,False,3,1,0.9,0.1,37,19,0.47761194029850745,0.6172506738544474,0.22922165292116334,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4136950433119184
negative_veto,3.0,2.0,3.0,0.4,False,3,1,0.7,0.3,37,8,0.7313432835820896,0.6462264150943396,0.453419096617626,0.3888888888888889,0.5,0.4375,0.18062744689278437
negative_veto,3.0,2.0,3.0,0.4,False,3,1,0.9,0.3,37,8,0.7313432835820896,0.6462264150943396,0.453419096617626,0.3888888888888889,0.5,0.4375,0.18062744689278437
negative_veto,3.0,2.0,3.0,0.4,False,3,1,0.9,0.1,37,8,0.7313432835820896,0.6462264150943396,0.4259938141923436,0.3888888888888889,0.5,0.4375,0.18449547118943416
two_way,3.0,2.0,3.0,0.4,False,3,1,0.7,0.3,37,27,0.47761194029850745,0.5121293800539084,0.3959410464512505,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.2968637355521423
two_way,3.0,2.0,3.0,0.4,False,3,1,0.9,0.3,37,27,0.47761194029850745,0.5121293800539084,0.22438377489397898,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.4244506460964784
two_way,3.0,2.0,3.0,0.4,False,3,1,0.9,0.1,37,27,0.47761194029850745,0.5121293800539084,0.2126328840614555,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.42831867039312826
positive_rescue,3.0,2.0,3.0,0.4,False,3,2,0.7,0.3,37,19,0.47761194029850745,0.6172506738544474,0.5101938897204676,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.2861081327675823
positive_rescue,3.0,2.0,3.0,0.4,False,3,2,0.9,0.3,37,19,0.47761194029850745,0.6172506738544474,0.22922165292116334,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4136950433119184
positive_rescue,3.0,2.0,3.0,0.4,False,3,2,0.9,0.1,37,19,0.47761194029850745,0.6172506738544474,0.22922165292116334,0.26666666666666666,0.8571428571428571,0.4067796610169492,0.4136950433119184
negative_veto,3.0,2.0,3.0,0.4,False,3,2,0.7,0.3,37,8,0.7313432835820896,0.6462264150943396,0.453419096617626,0.3888888888888889,0.5,0.4375,0.18062744689278437
negative_veto,3.0,2.0,3.0,0.4,False,3,2,0.9,0.3,37,8,0.7313432835820896,0.6462264150943396,0.453419096617626,0.3888888888888889,0.5,0.4375,0.18062744689278437
negative_veto,3.0,2.0,3.0,0.4,False,3,2,0.9,0.1,37,8,0.7313432835820896,0.6462264150943396,0.4259938141923436,0.3888888888888889,0.5,0.4375,0.18449547118943416
two_way,3.0,2.0,3.0,0.4,False,3,2,0.7,0.3,37,27,0.47761194029850745,0.5121293800539084,0.3959410464512505,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.2968637355521423
two_way,3.0,2.0,3.0,0.4,False,3,2,0.9,0.3,37,27,0.47761194029850745,0.5121293800539084,0.22438377489397898,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.4244506460964784
two_way,3.0,2.0,3.0,0.4,False,3,2,0.9,0.1,37,27,0.47761194029850745,0.5121293800539084,0.2126328840614555,0.21621621621621623,0.5714285714285714,0.3137254901960784,0.42831867039312826
positive_rescue,3.0,2.0,3.0,0.4,True,2,1,0.7,0.3,34,17,0.5074626865671642,0.6361185983827493,0.5191262367589657,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.26980243286074473
positive_rescue,3.0,2.0,3.0,0.4,True,2,1,0.9,0.3,34,17,0.5074626865671642,0.6361185983827493,0.245926957047081,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.3830609851961256
positive_rescue,3.0,2.0,3.0,0.4,True,2,1,0.9,0.1,34,17,0.5074626865671642,0.6361185983827493,0.245926957047081,0.27906976744186046,0.8571428571428571,0.42105263157894735,0.3830609851961256
negative_veto,3.0,2.0,3.0,0.4,True,2,1,0.7,0.3,34,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,2,1,0.9,0.3,34,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,2,1,0.9,0.1,34,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.17930863378283893
two_way,3.0,2.0,3.0,0.4,True,2,1,0.7,0.3,34,26,0.5223880597014925,0.5404312668463611,0.40463166653107463,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.2775574894660777
two_way,3.0,2.0,3.0,0.4,True,2,1,0.9,0.3,34,26,0.5223880597014925,0.5404312668463611,0.23852522395404388,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.3908160418014585
two_way,3.0,2.0,3.0,0.4,True,2,1,0.9,0.1,34,26,0.5223880597014925,0.5404312668463611,0.22353454202193698,0.23529411764705882,0.5714285714285714,0.3333333333333333,0.39249777487074017
positive_rescue,3.0,2.0,3.0,0.4,True,2,2,0.7,0.3,32,15,0.5074626865671642,0.6098382749326146,0.5138019791009473,0.2682926829268293,0.7857142857142857,0.4,0.26869173386063544
positive_rescue,3.0,2.0,3.0,0.4,True,2,2,0.9,0.3,32,15,0.5074626865671642,0.6098382749326146,0.2361812717270886,0.2682926829268293,0.7857142857142857,0.4,0.37836819664377747
positive_rescue,3.0,2.0,3.0,0.4,True,2,2,0.9,0.1,32,15,0.5074626865671642,0.6098382749326146,0.2361812717270886,0.2682926829268293,0.7857142857142857,0.4,0.37836819664377747
negative_veto,3.0,2.0,3.0,0.4,True,2,2,0.7,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,2,2,0.9,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,2,2,0.9,0.1,32,9,0.746268656716418,0.6556603773584906,0.42352315926370543,0.4117647058823529,0.5,0.45161290322580644,0.18399999974301698
two_way,3.0,2.0,3.0,0.4,True,2,2,0.7,0.3,32,24,0.5223880597014925,0.5141509433962264,0.40007761114863805,0.21875,0.5,0.30434782608695654,0.2764467904659684
two_way,3.0,2.0,3.0,0.4,True,2,2,0.9,0.3,32,24,0.5223880597014925,0.5141509433962264,0.22924427781530476,0.21875,0.5,0.30434782608695654,0.3861232532491104
two_way,3.0,2.0,3.0,0.4,True,2,2,0.9,0.1,32,24,0.5223880597014925,0.5141509433962264,0.21462136653668912,0.21875,0.5,0.30434782608695654,0.3924963522785701
positive_rescue,3.0,2.0,3.0,0.4,True,3,1,0.7,0.3,33,16,0.5223880597014925,0.6455525606469003,0.5227776875560126,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2626368311640971
positive_rescue,3.0,2.0,3.0,0.4,True,3,1,0.9,0.3,33,16,0.5223880597014925,0.6455525606469003,0.25249230067398715,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3711192640964929
positive_rescue,3.0,2.0,3.0,0.4,True,3,1,0.9,0.1,33,16,0.5223880597014925,0.6455525606469003,0.25249230067398715,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3711192640964929
negative_veto,3.0,2.0,3.0,0.4,True,3,1,0.7,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,3,1,0.9,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,3,1,0.9,0.1,33,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.17930863378283893
two_way,3.0,2.0,3.0,0.4,True,3,1,0.7,0.3,33,25,0.5373134328358209,0.5498652291105122,0.4085260316894499,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.2703918877694301
two_way,3.0,2.0,3.0,0.4,True,3,1,0.9,0.3,33,25,0.5373134328358209,0.5498652291105122,0.24445676762018592,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.3788743207018258
two_way,3.0,2.0,3.0,0.4,True,3,1,0.9,0.1,33,25,0.5373134328358209,0.5498652291105122,0.22879754653948203,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.38055605377110746
positive_rescue,3.0,2.0,3.0,0.4,True,3,2,0.7,0.3,32,15,0.5074626865671642,0.6098382749326146,0.5138019791009473,0.2682926829268293,0.7857142857142857,0.4,0.26869173386063544
positive_rescue,3.0,2.0,3.0,0.4,True,3,2,0.9,0.3,32,15,0.5074626865671642,0.6098382749326146,0.2361812717270886,0.2682926829268293,0.7857142857142857,0.4,0.37836819664377747
positive_rescue,3.0,2.0,3.0,0.4,True,3,2,0.9,0.1,32,15,0.5074626865671642,0.6098382749326146,0.2361812717270886,0.2682926829268293,0.7857142857142857,0.4,0.37836819664377747
negative_veto,3.0,2.0,3.0,0.4,True,3,2,0.7,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,3,2,0.9,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,3.0,0.4,True,3,2,0.9,0.1,32,9,0.746268656716418,0.6556603773584906,0.42352315926370543,0.4117647058823529,0.5,0.45161290322580644,0.18399999974301698
two_way,3.0,2.0,3.0,0.4,True,3,2,0.7,0.3,32,24,0.5223880597014925,0.5141509433962264,0.40007761114863805,0.21875,0.5,0.30434782608695654,0.2764467904659684
two_way,3.0,2.0,3.0,0.4,True,3,2,0.9,0.3,32,24,0.5223880597014925,0.5141509433962264,0.22924427781530476,0.21875,0.5,0.30434782608695654,0.3861232532491104
two_way,3.0,2.0,3.0,0.4,True,3,2,0.9,0.1,32,24,0.5223880597014925,0.5141509433962264,0.21462136653668912,0.21875,0.5,0.30434782608695654,0.3924963522785701
positive_rescue,3.0,2.0,4.0,0.2,False,2,1,0.7,0.3,33,16,0.5223880597014925,0.6455525606469003,0.5225063341286101,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2633351000580479
positive_rescue,3.0,2.0,4.0,0.2,False,2,1,0.9,0.3,33,16,0.5223880597014925,0.6455525606469003,0.2522209472465846,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3718175329904437
positive_rescue,3.0,2.0,4.0,0.2,False,2,1,0.9,0.1,33,16,0.5223880597014925,0.6455525606469003,0.2522209472465846,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3718175329904437
negative_veto,3.0,2.0,4.0,0.2,False,2,1,0.7,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,2,1,0.9,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,2,1,0.9,0.1,33,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.1786117874810581
two_way,3.0,2.0,4.0,0.2,False,2,1,0.7,0.3,33,25,0.5373134328358209,0.5498652291105122,0.4082546782620474,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.2710901566633808
two_way,3.0,2.0,4.0,0.2,False,2,1,0.9,0.3,33,25,0.5373134328358209,0.5498652291105122,0.2441854141927834,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.37957258959577667
two_way,3.0,2.0,4.0,0.2,False,2,1,0.9,0.1,33,25,0.5373134328358209,0.5498652291105122,0.22760889903747047,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.38055747636327747
positive_rescue,3.0,2.0,4.0,0.2,False,2,2,0.7,0.3,32,15,0.5373134328358209,0.6549865229110512,0.5260803278286542,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.2571400937879246
positive_rescue,3.0,2.0,4.0,0.2,False,2,2,0.9,0.3,32,15,0.5373134328358209,0.6549865229110512,0.2588961814428272,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.36084640731733525
positive_rescue,3.0,2.0,4.0,0.2,False,2,2,0.9,0.1,32,15,0.5373134328358209,0.6549865229110512,0.2588961814428272,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.36084640731733525
negative_veto,3.0,2.0,4.0,0.2,False,2,2,0.7,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,2,2,0.9,0.3,32,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,2,2,0.9,0.1,32,9,0.746268656716418,0.6556603773584906,0.43185649259703884,0.4117647058823529,0.5,0.45161290322580644,0.17764261464670383
two_way,3.0,2.0,4.0,0.2,False,2,2,0.7,0.3,32,24,0.5522388059701493,0.559299191374663,0.41207549512634256,0.25,0.5714285714285714,0.34782608695652173,0.26489515039325756
two_way,3.0,2.0,4.0,0.2,False,2,2,0.9,0.3,32,24,0.5522388059701493,0.559299191374663,0.2501707332215807,0.25,0.5714285714285714,0.34782608695652173,0.3686014639226683
two_way,3.0,2.0,4.0,0.2,False,2,2,0.9,0.1,32,24,0.5522388059701493,0.559299191374663,0.2319379033664748,0.25,0.5714285714285714,0.34782608695652173,0.36861717785581477
positive_rescue,3.0,2.0,4.0,0.2,False,3,1,0.7,0.3,30,13,0.5671641791044776,0.6738544474393531,0.534433202102375,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.24288884668402674
positive_rescue,3.0,2.0,4.0,0.2,False,3,1,0.9,0.3,30,13,0.5671641791044776,0.6738544474393531,0.27409059731852603,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.3370429214074673
positive_rescue,3.0,2.0,4.0,0.2,False,3,1,0.9,0.1,30,13,0.5671641791044776,0.6738544474393531,0.27409059731852603,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.3370429214074673
negative_veto,3.0,2.0,4.0,0.2,False,3,1,0.7,0.3,30,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,3,1,0.9,0.3,30,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,3,1,0.9,0.1,30,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.17756408094947643
two_way,3.0,2.0,4.0,0.2,False,3,1,0.7,0.3,30,22,0.582089552238806,0.5781671159029649,0.4209333709945705,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.2506439032893597
two_way,3.0,2.0,4.0,0.2,False,3,1,0.9,0.3,30,22,0.582089552238806,0.5781671159029649,0.26379051385171337,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.3447979780128002
two_way,3.0,2.0,4.0,0.2,False,3,1,0.9,0.1,30,22,0.582089552238806,0.5781671159029649,0.24265036039229587,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.3447351582487194
positive_rescue,3.0,2.0,4.0,0.2,False,3,2,0.7,0.3,30,13,0.5671641791044776,0.6738544474393531,0.534433202102375,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.24288884668402674
positive_rescue,3.0,2.0,4.0,0.2,False,3,2,0.9,0.3,30,13,0.5671641791044776,0.6738544474393531,0.27409059731852603,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.3370429214074673
positive_rescue,3.0,2.0,4.0,0.2,False,3,2,0.9,0.1,30,13,0.5671641791044776,0.6738544474393531,0.27409059731852603,0.3076923076923077,0.8571428571428571,0.4528301886792453,0.3370429214074673
negative_veto,3.0,2.0,4.0,0.2,False,3,2,0.7,0.3,30,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,3,2,0.9,0.3,30,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.2,False,3,2,0.9,0.1,30,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.17756408094947643
two_way,3.0,2.0,4.0,0.2,False,3,2,0.7,0.3,30,22,0.582089552238806,0.5781671159029649,0.4209333709945705,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.2506439032893597
two_way,3.0,2.0,4.0,0.2,False,3,2,0.9,0.3,30,22,0.582089552238806,0.5781671159029649,0.26379051385171337,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.3447979780128002
two_way,3.0,2.0,4.0,0.2,False,3,2,0.9,0.1,30,22,0.582089552238806,0.5781671159029649,0.24265036039229587,0.26666666666666666,0.5714285714285714,0.36363636363636365,0.3447351582487194
positive_rescue,3.0,2.0,4.0,0.2,True,2,1,0.7,0.3,25,10,0.582089552238806,0.6570080862533693,0.5266090895002804,0.3055555555555556,0.7857142857142857,0.44,0.24002776155716443
positive_rescue,3.0,2.0,4.0,0.2,True,2,1,0.9,0.3,25,10,0.582089552238806,0.6570080862533693,0.24613493402612502,0.3055555555555556,0.7857142857142857,0.44,0.32742118464091696
positive_rescue,3.0,2.0,4.0,0.2,True,2,1,0.9,0.1,25,10,0.582089552238806,0.6570080862533693,0.24613493402612502,0.3055555555555556,0.7857142857142857,0.44,0.32742118464091696
negative_veto,3.0,2.0,4.0,0.2,True,2,1,0.7,0.3,25,11,0.7164179104477612,0.5842318059299192,0.38272671710171713,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.18610520013505602
negative_veto,3.0,2.0,4.0,0.2,True,2,1,0.9,0.3,25,11,0.7164179104477612,0.5842318059299192,0.38272671710171713,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.18610520013505602
negative_veto,3.0,2.0,4.0,0.2,True,2,1,0.9,0.1,25,11,0.7164179104477612,0.5842318059299192,0.33522206959706957,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.19909195528637713
two_way,3.0,2.0,4.0,0.2,True,2,1,0.7,0.3,25,21,0.5671641791044776,0.48989218328840967,0.3459284182716238,0.2,0.35714285714285715,0.2564102564102564,0.2562611175839961
two_way,3.0,2.0,4.0,0.2,True,2,1,0.9,0.3,25,21,0.5671641791044776,0.48989218328840967,0.2387855611287667,0.2,0.35714285714285715,0.2564102564102564,0.3436545406677487
two_way,3.0,2.0,4.0,0.2,True,2,1,0.9,0.1,25,21,0.5671641791044776,0.48989218328840967,0.20859304629796432,0.2,0.35714285714285715,0.2564102564102564,0.3566412958190698
positive_rescue,3.0,2.0,4.0,0.2,True,2,2,0.7,0.3,23,9,0.5970149253731343,0.6664420485175202,0.5335667743986559,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.23211689483445586
positive_rescue,3.0,2.0,4.0,0.2,True,2,2,0.9,0.3,23,9,0.5970149253731343,0.6664420485175202,0.26058904819111606,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30995807911223827
positive_rescue,3.0,2.0,4.0,0.2,True,2,2,0.9,0.1,23,9,0.5970149253731343,0.6664420485175202,0.26058904819111606,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30995807911223827
negative_veto,3.0,2.0,4.0,0.2,True,2,2,0.7,0.3,23,12,0.7313432835820896,0.5936657681940701,0.38625889920532774,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.1812397240532089
negative_veto,3.0,2.0,4.0,0.2,True,2,2,0.9,0.3,23,12,0.7313432835820896,0.5936657681940701,0.38625889920532774,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.1812397240532089
negative_veto,3.0,2.0,4.0,0.2,True,2,2,0.9,0.1,23,12,0.7313432835820896,0.5936657681940701,0.3387542517006803,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.1926744638001305
two_way,3.0,2.0,4.0,0.2,True,2,2,0.7,0.3,23,21,0.5970149253731343,0.5087601078167115,0.3520866990909408,0.21739130434782608,0.35714285714285715,0.2702702702702703,0.24348477477944047
two_way,3.0,2.0,4.0,0.2,True,2,2,0.9,0.3,23,21,0.5970149253731343,0.5087601078167115,0.2486705500226179,0.21739130434782608,0.35714285714285715,0.2702702702702703,0.32132595905722283
two_way,3.0,2.0,4.0,0.2,True,2,2,0.9,0.1,23,21,0.5970149253731343,0.5087601078167115,0.2148042264221879,0.21739130434782608,0.35714285714285715,0.2702702702702703,0.33276069880414444
positive_rescue,3.0,2.0,4.0,0.2,True,3,1,0.7,0.3,18,9,0.5970149253731343,0.6664420485175202,0.5302290100125043,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.2314562659771736
positive_rescue,3.0,2.0,4.0,0.2,True,3,1,0.9,0.3,18,9,0.5970149253731343,0.6664420485175202,0.2425624563235578,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30261764718100115
positive_rescue,3.0,2.0,4.0,0.2,True,3,1,0.9,0.1,18,9,0.5970149253731343,0.6664420485175202,0.2425624563235578,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30261764718100115
negative_veto,3.0,2.0,4.0,0.2,True,3,1,0.7,0.3,18,17,0.7164179104477612,0.5053908355795148,0.2920979014729015,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.18858015598444602
negative_veto,3.0,2.0,4.0,0.2,True,3,1,0.9,0.3,18,17,0.7164179104477612,0.5053908355795148,0.2920979014729015,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.18858015598444602
negative_veto,3.0,2.0,4.0,0.2,True,3,1,0.9,0.1,18,17,0.7164179104477612,0.5053908355795148,0.22554563492063495,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.21195519423883025
two_way,3.0,2.0,4.0,0.2,True,3,1,0.7,0.3,18,26,0.582089552238806,0.42048517520215634,0.261705401644426,0.1111111111111111,0.14285714285714285,0.125,0.2501645778533953
two_way,3.0,2.0,4.0,0.2,True,3,1,0.9,0.3,18,26,0.582089552238806,0.42048517520215634,0.24583238577141017,0.1111111111111111,0.14285714285714285,0.125,0.32132595905722283
two_way,3.0,2.0,4.0,0.2,True,3,1,0.9,0.1,18,26,0.582089552238806,0.42048517520215634,0.19870493804920036,0.1111111111111111,0.14285714285714285,0.125,0.3447009973116071
positive_rescue,3.0,2.0,4.0,0.2,True,3,2,0.7,0.3,18,9,0.5970149253731343,0.6664420485175202,0.5302290100125043,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.2314562659771736
positive_rescue,3.0,2.0,4.0,0.2,True,3,2,0.9,0.3,18,9,0.5970149253731343,0.6664420485175202,0.2425624563235578,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30261764718100115
positive_rescue,3.0,2.0,4.0,0.2,True,3,2,0.9,0.1,18,9,0.5970149253731343,0.6664420485175202,0.2425624563235578,0.3142857142857143,0.7857142857142857,0.4489795918367347,0.30261764718100115
negative_veto,3.0,2.0,4.0,0.2,True,3,2,0.7,0.3,18,17,0.7164179104477612,0.5053908355795148,0.2920979014729015,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.18858015598444602
negative_veto,3.0,2.0,4.0,0.2,True,3,2,0.9,0.3,18,17,0.7164179104477612,0.5053908355795148,0.2920979014729015,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.18858015598444602
negative_veto,3.0,2.0,4.0,0.2,True,3,2,0.9,0.1,18,17,0.7164179104477612,0.5053908355795148,0.22554563492063495,0.2222222222222222,0.14285714285714285,0.17391304347826086,0.21195519423883025
two_way,3.0,2.0,4.0,0.2,True,3,2,0.7,0.3,18,26,0.582089552238806,0.42048517520215634,0.261705401644426,0.1111111111111111,0.14285714285714285,0.125,0.2501645778533953
two_way,3.0,2.0,4.0,0.2,True,3,2,0.9,0.3,18,26,0.582089552238806,0.42048517520215634,0.24583238577141017,0.1111111111111111,0.14285714285714285,0.125,0.32132595905722283
two_way,3.0,2.0,4.0,0.2,True,3,2,0.9,0.1,18,26,0.582089552238806,0.42048517520215634,0.19870493804920036,0.1111111111111111,0.14285714285714285,0.125,0.3447009973116071
positive_rescue,3.0,2.0,4.0,0.4,False,2,1,0.7,0.3,33,16,0.5223880597014925,0.6455525606469003,0.5225063341286101,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.2633351000580479
positive_rescue,3.0,2.0,4.0,0.4,False,2,1,0.9,0.3,33,16,0.5223880597014925,0.6455525606469003,0.2522209472465846,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3718175329904437
positive_rescue,3.0,2.0,4.0,0.4,False,2,1,0.9,0.1,33,16,0.5223880597014925,0.6455525606469003,0.2522209472465846,0.2857142857142857,0.8571428571428571,0.42857142857142855,0.3718175329904437
negative_veto,3.0,2.0,4.0,0.4,False,2,1,0.7,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.4,False,2,1,0.9,0.3,33,9,0.746268656716418,0.6556603773584906,0.45832939406994033,0.4117647058823529,0.5,0.45161290322580644,0.17762690071355727
negative_veto,3.0,2.0,4.0,0.4,False,2,1,0.9,0.1,33,9,0.746268656716418,0.6556603773584906,0.43185649259703873,0.4117647058823529,0.5,0.45161290322580644,0.1786117874810581
two_way,3.0,2.0,4.0,0.4,False,2,1,0.7,0.3,33,25,0.5373134328358209,0.5498652291105122,0.4082546782620474,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.2710901566633808
two_way,3.0,2.0,4.0,0.4,False,2,1,0.9,0.3,33,25,0.5373134328358209,0.5498652291105122,0.2441854141927834,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.37957258959577667
two_way,3.0,2.0,4.0,0.4,False,2,1,0.9,0.1,33,25,0.5373134328358209,0.5498652291105122,0.22760889903747047,0.24242424242424243,0.5714285714285714,0.3404255319148936,0.38055747636327747
positive_rescue,3.0,2.0,4.0,0.4,False,2,2,0.7,0.3,32,15,0.5373134328358209,0.6549865229110512,0.5260803278286542,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.2571400937879246
positive_rescue,3.0,2.0,4.0,0.4,False,2,2,0.9,0.3,32,15,0.5373134328358209,0.6549865229110512,0.2588961814428272,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.36084640731733525
positive_rescue,3.0,2.0,4.0,0.4,False,2,2,0.9,0.1,32,15,0.5373134328358209,0.6549865229110512,0.2588961814428272,0.2926829268292683,0.8571428571428571,0.43636363636363634,0.36084640731733525
